('https://image1.ljcdn.com/350200-inspection/720435e2-9c64-4f27-a7d3-1f4bda8c418f.jpg.296x216.jpg', '金都海尚国际高层一线海景128平方', '金都海尚国际  | 3室2厅 | 128平米 | 东南 | 毛坯', '中楼层(共38层)2015年建板楼  -  同安其它', '384万', '单价30000元/平米')
('https://image1.ljcdn.com/350200-inspection/06f08316-d455-4e3d-b5c7-8dbb81622eff.jpg.296x216.jpg', '金都国际单价2字开头，高楼层看海景，拎包入住。', '金都海尚国际  | 1室1厅 | 83.27平米 | 南 | 精装', '中楼层(共41层)2015年建板楼  -  同安其它', '244万', '单价29303元/平米')
('https://image1.ljcdn.com/350200-inspection/9d1b3916-1bab-44ba-9269-48b8cda06712.jpg.296x216.jpg', '彩虹湾 3室2厅 188万', '彩虹湾  | 3室2厅 | 92平米 | 南 北 | 其他', '中楼层(共11层)板楼  -  同安其它', '188万', '单价20435元/平米')
('https://image1.ljcdn.com/350200-inspection/3b3201d8-8da8-4f92-828c-1242cb45944e.JPG.296x216.jpg', '金都海尚国际，环东海域，一线海景。209平，180度海景', '金都海尚国际  | 4室2厅 | 209.45平米 | 东南 | 毛坯', '中楼层(共39层)2015年建板楼  -  同安其它', '630万', '单价30079元/平米')
('https://image1.ljcdn.com/350200-inspection/5185372c-9005-4783-8ae5-56b86e0c2f62.JPG.296x216.jpg', '金都海尚国际 一线海景三房 未来岛外五缘湾', '金都海尚国际  | 3室2厅 | 123.04平米 | 南 | 毛坯', '低楼层(共39层)2015年建板塔结合  -  同安其它', '350万', '单价28447元/平米')
('https://image1.ljcdn.com/350200-inspection/79820b41-495a-42e5-b304-c3e6bb343e01.jpg.296x216.jpg', '环东海域 金都海尚国际 海景房 五缘湾对望', '金都海尚国际  | 4室2厅 | 209.45平米 | 南 北 | 毛坯', '低楼层(共39层)2015年建板楼  -  同安其它', '650万', '单价31034元/平米')
('https://image1.ljcdn.com/350200-inspection/965f97c9-a3e3-48c8-b17f-6f9848472a52.JPG.296x216.jpg', '环东海域一线海景小三房，赠送一房，BRT旁 视野好', '恒亿尚品湾  | 3室2厅 | 82.07平米 | 东南 | 毛坯', '低楼层(共33层)2014年建板楼  -  同安区', '240万', '单价29244元/平米')
('https://image1.ljcdn.com/350200-inspection/0e2eecb2-7375-4937-a71d-62d8846526dc.JPG.296x216.jpg', '恒亿尚品 湾通透四房 单价2万1 首付90万 总价低', '恒亿尚品湾  | 4室2厅 | 130.74平米 | 南 | 毛坯', '低楼层(共25层)暂无数据  -  同安区', '280万', '单价21417元/平米')
('https://image1.ljcdn.com/350200-inspection/f7c957b0-1a1f-4d17-8a8b-fc775664ed9d.jpg.296x216.jpg', '彩虹湾高层两房，南北户型，低总价，业主稳定', '彩虹湾  | 2室1厅 | 53.85平米 | 南 北 | 精装', '中楼层(共11层)板楼  -  同安其它', '118万', '单价21913元/平米')
('https://image1.ljcdn.com/350200-inspection/53da8275-83f5-4e4f-af12-e264226899fc.JPG.296x216.jpg', '精装三房 能看海看桥 金都海尚国际', '金都海尚国际  | 3室1厅 | 147.01平米 | 南 | 精装 | 有电梯', '低楼层(共40层)2015年建板楼  -  同安其它', '485万', '单价32991元/平米')
('https://image1.ljcdn.com/350200-inspection/3d080e63-4fa9-4d0c-9ffd-c0d623ed5999.jpg.296x216.jpg', '彩虹湾 3室2厅 189万', '彩虹湾  | 3室2厅 | 89.11平米 | 南 | 简装', '中楼层(共6层)板楼  -  同安其它', '189万', '单价21210元/平米')
