('https://image1.ljcdn.com/110000-inspection/test-eb13103c-2601-47cc-9f19-667ba74a288e.png.296x216.jpg', '地震局宿舍 南北通透三居室 中间楼层 采光好', '地震局宿舍 3室1厅', '中楼层(共6层)玉泉路', '460万', '单价54055元/平米')
('https://image1.ljcdn.com/110000-inspection/test-7c6a61ac-0eff-4974-996d-7f10a114187c.png.296x216.jpg', '87年楼龄 满五年唯一 明厨明卫户型 不临街 带装修！', '古城北路 2室1厅', '高楼层(共6层)古城', '287万', '单价48769元/平米')
('https://image1.ljcdn.com/110000-inspection/cf4ffc9f-45df-4f35-b478-fdd87ea5878d.jpg.296x216.jpg', '东南朝向三居室  中间楼层有电梯', '鲁谷74号院 3室1厅', '高楼层(共18层)鲁谷', '778万', '单价66983元/平米')
('https://image1.ljcdn.com/110000-inspection/test-282f7146-3f31-4ac2-9d7f-f6b8a68f0718.png.296x216.jpg', '杨庄北区 1室1厅 304万', '杨庄北区 1室1厅', '中楼层(共20层)杨庄', '304万', '单价51231元/平米')
('https://image1.ljcdn.com/110000-inspection/test-711c6f5e-d78c-4aa2-8303-7fe8f0d0209e.png.296x216.jpg', '地铁古城家园 东北向三居室 钢混结构 中高层', '地铁古城家园 3室1厅', '中楼层(共24层)杨庄', '480万', '单价45702元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload462d63ff-0119-4fb2-b5d2-3af4f8c77e9e.jpg.296x216.jpg', '远洋山水中间楼层明卫格局带储物间东南三居，满五唯一', '远洋山水 3室1厅', '中楼层(共26层)鲁谷', '998万', '单价75151元/平米')
('https://image1.ljcdn.com/110000-inspection/test-40d555b1-cb71-4971-91c4-0e760b08bedd.png.296x216.jpg', '模式口东里 2室1厅 255万', '模式口东里 2室1厅', '中楼层(共6层)苹果园', '255万', '单价48205元/平米')
('https://image1.ljcdn.com/110000-inspection/14882898-d48a-4c39-9d15-4a195e383af9.jpg.296x216.jpg', '满五唯一 精装修 视野宽阔 采光充足 交通便利', '模式口西里 2室1厅', '顶层(共6层)苹果园', '253万', '单价46835元/平米')
('https://image1.ljcdn.com/110000-inspection/test-3d911b11-80e6-4b66-8a66-059bb73aa787.png.296x216.jpg', '模式口中里 2室1厅 300万', '模式口中里 2室1厅', '顶层(共6层)苹果园', '300万', '单价46780元/平米')
('https://image1.ljcdn.com/110000-inspection/a0033d0a-8920-4d8e-b012-3fee17bac34a.jpg.296x216.jpg', '远洋山水 3室1厅 1200万', '远洋山水 3室1厅', '高楼层(共25层)鲁谷', '1200万', '单价86951元/平米')
('https://image1.ljcdn.com/110000-inspection/bf7205dc-98c2-411e-a085-b9966d402cd8.jpg.296x216.jpg', '远洋山水（带车位）北区优质四居室改三居室南北通透', '远洋山水 4室2厅', '低楼层(共26层)鲁谷', '1180万', '单价73406元/平米')
('https://image1.ljcdn.com/110000-inspection/3694142b-78b3-4a3a-be51-abb1f07bb5d6.jpg.296x216.jpg', '西山枫林四期 3室1厅 570万', '西山枫林四期 3室1厅', '高楼层(共6层)苹果园', '570万', '单价46653元/平米')
('https://image1.ljcdn.com/110000-inspection/8ab0adf6-9b29-4a05-8563-a3cb83018ae0.jpg.296x216.jpg', '老山西里 2室1厅 320万', '老山西里 2室1厅', '顶层(共16层)老山', '320万', '单价50818元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploade46ca6ac-3bfe-49f3-9518-4494b396f590.jpg.296x216.jpg', '小区中间位置，闹中取静的南北通透两居。', '远洋沁山水 2室1厅', '底层(共21层)鲁谷', '730万', '单价82235元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload47c54f21-1f12-4974-af4d-3fde76efd314.jpg.296x216.jpg', '中间层小两居采光好南北通透看房方便随时签约', '老山西里 2室1厅', '中楼层(共6层)老山', '270万', '单价54261元/平米')
('https://image1.ljcdn.com/110000-inspection/test-3d8638ec-6285-4bf5-b052-a5b9ffa594b3.png.296x216.jpg', '远洋沁山水 1室1厅 500万', '远洋沁山水 1室1厅', '高楼层(共18层)鲁谷', '500万', '单价80841元/平米')
('https://image1.ljcdn.com/110000-inspection/f4b14bbf-daa7-4336-8e8a-8dd1dc1ee88d.jpg.296x216.jpg', '西井二区 正规两居室 全南格局 小区环境安静', '西井小区二区 2室1厅', '顶层(共6层)苹果园', '320万', '单价41618元/平米')
('https://image1.ljcdn.com/110000-inspection/f0038d97-b2a8-4b5e-8d41-3773645c0f0f.jpg.296x216.jpg', '鲁谷永乐东区 93年钢混结构 带电梯 南向大两居', '永乐东区 2室1厅', '中楼层(共18层)鲁谷', '410万', '单价52958元/平米')
('https://image1.ljcdn.com/110000-inspection/a49e5868-78fb-4369-aed7-b6b015ca6b8a.jpg.296x216.jpg', '诗景长安建在公园上的住宅 一室一大厅 采光好', '诗景长安 1室1厅', '高楼层(共27层)鲁谷', '432万', '单价62956元/平米')
('https://image1.ljcdn.com/110000-inspection/4608eca4-d51c-42bd-ae23-d8cc2d36df8d.jpg.296x216.jpg', '全南两居 中间楼层 简单装修1991年房龄', '永乐西区 2室1厅', '中楼层(共6层)鲁谷', '315万', '单价51708元/平米')
('https://image1.ljcdn.com/110000-inspection/08f6a276-23a6-4cca-81f8-eee5a62ca487.jpg.296x216.jpg', '金福苑 2室1厅 321万', '金福苑 2室1厅', '低楼层(共7层)苹果园', '321万', '单价49993元/平米')
('https://image1.ljcdn.com/110000-inspection/8db8009a-7dc6-4187-b5e6-446b5509611e.jpg.296x216.jpg', '诗景长安公园旁高楼层南向一室一厅2011年房龄', '诗景长安 1室1厅', '高楼层(共27层)鲁谷', '355万', '单价63033元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadbd3e2961-7283-4e84-bd97-e3dcdaa0db78.jpg.296x216.jpg', '八角南路 精装修三居室 南西朝向 有电梯', '八角南路 3室1厅', '顶层(共16层)八角', '450万', '单价51964元/平米')
('https://image1.ljcdn.com/110000-inspection/test-648f17c5-fd4f-4a63-b3ae-80419b67b39b.png.296x216.jpg', '金顶阳光 交通方便 有车位 视野开阔采光充足', '金顶阳光 2室1厅', '高楼层(共17层)苹果园', '425万', '单价47850元/平米')
('https://image1.ljcdn.com/110000-inspection/4451733f-a6b5-4ad1-a6c2-8596280b6a48.jpg.296x216.jpg', '古城南里  南北向两居 距古城地铁84米', '古城南里 2室1厅', '中楼层(共14层)古城', '310万', '单价50895元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/e27b3a3b-05fe-4b09-b8ee-cf05c0c9c540.png.280x210.jpg', '老山西里 2室1厅 320万', '老山西里 2室1厅', '高楼层(共16层)老山', '320万', '单价54729元/平米')
('https://image1.ljcdn.com/110000-inspection/test-ffaaa86b-1120-4509-b09f-20c259fd0192.png.296x216.jpg', '融景城 2室1厅 445万', '融景城 2室1厅', '高楼层(共26层)八角', '445万', '单价55919元/平米')
('https://image1.ljcdn.com/110000-inspection/2c153a17-6b59-45cd-af10-0d64ab60a2b0.jpg.296x216.jpg', '杨庄北区 3室1厅 410万', '杨庄北区 3室1厅', '顶层(共6层)杨庄', '410万', '单价43818元/平米')
('https://image1.ljcdn.com/110000-inspection/test-8b62938e-c1b5-4985-bc74-1b24b32c8693.png.296x216.jpg', '八角北里 1室1厅 265万', '八角北里 1室1厅', '低楼层(共18层)八角', '265万', '单价51397元/平米')
('https://image1.ljcdn.com/110000-inspection/92aa78c4-2504-4f1d-a06b-e98d9de1e907.jpg.296x216.jpg', '古城北路正规的两居室带21平大客厅', '古城北路 2室1厅', '低楼层(共6层)古城', '390万', '单价51636元/平米')
('https://image1.ljcdn.com/110000-inspection/test-17a7ded9-de93-46d7-a128-41d75d7215c0.png.296x216.jpg', '西山峻景 2室1厅 345万', '西山峻景 2室1厅', '高楼层(共6层)石景山其它', '345万', '单价41096元/平米')
('https://image1.ljcdn.com/110000-inspection/7881e561-726d-42b5-838e-0a561b72cf79.jpg.296x216.jpg', '远洋沁山水 2室2厅 855万', '远洋沁山水 2室2厅', '底层(共23层)鲁谷', '855万', '单价80102元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploada401065f-7e46-408b-9e15-1e6c9194e471.jpg.296x216.jpg', '模式口北里电厂院里，南北通透三居室。', '模式口北里 3室1厅', '顶层(共6层)苹果园', '380万', '单价42846元/平米')
('https://image1.ljcdn.com/110000-inspection/98a747da-187a-4486-898e-d1504d92d662.jpg.296x216.jpg', '苹果园四区 满五年公房 近地铁 次顶层 视野好', '苹果园小区四区 3室0厅', '高楼层(共18层)苹果园', '430万', '单价52293元/平米')
('https://image1.ljcdn.com/110000-inspection/test-efa806e0-7514-4ae2-a9e6-814ca0fe8141.png.296x216.jpg', '京汉旭城 2室1厅 445万', '京汉旭城 2室1厅', '底层(共23层)鲁谷', '445万', '单价56753元/平米')
('', '依翠园一居室，采光充足，小区安静，业主诚意出售', '依翠园 1室1厅', '中楼层(共6层)鲁谷', '248万', '单价46899元/平米')
('https://image1.ljcdn.com/110000-inspection/test-c4cc9eda-7b72-40be-bef7-78d2ae8b81dc.png.296x216.jpg', '全南三居室，中间楼层，精装婚房，靠谱签约', '地铁古城家园 3室2厅', '中楼层(共24层)杨庄', '540万', '单价46986元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/9481a30b-9f61-4058-bdac-5e1ae6c18dd2.png.280x210.jpg', '雍景四季 2室1厅 660万', '雍景四季 2室1厅', '中楼层(共21层)苹果园', '660万', '单价57860元/平米')
('https://image1.ljcdn.com/110000-inspection/6547c280-5c8c-4739-9758-662a17b804e7.jpg.296x216.jpg', '远洋山水 车位 58万', '远洋山水 车位', '2006年建板楼鲁谷', '58万', '单价18980元/平米')
('https://image1.ljcdn.com/110000-inspection/test-cbb5d12f-79d6-48dc-989c-1c7482315f62.png.296x216.jpg', '八角北里西南两居室 中间楼层 成熟社区', '八角北里 2室1厅', '中楼层(共6层)八角', '315万', '单价52274元/平米')
('https://image1.ljcdn.com/110000-inspection/10b4f62b-c3d3-438e-a71a-a2fb84e2eb90.JPG.296x216.jpg', '中海金石公馆，南北通透 有电梯，主卧室和客厅朝南', '中海金石公馆 4室1厅', '低楼层(共18层)古城', '980万', '单价73037元/平米')
('https://image1.ljcdn.com/110000-inspection/test-cf866c3b-0324-4f3a-9e98-5489c8fe2c82.png.296x216.jpg', '远洋山水 东向阳光观景房 宜居舒适', '远洋山水 2室1厅', '中楼层(共27层)鲁谷', '700万', '单价72002元/平米')
('https://image1.ljcdn.com/110000-inspection/619e5765-1d61-4ce8-b643-7cf0eb881709.jpg.296x216.jpg', '杨庄中区 3室1厅 408万', '杨庄中区 3室1厅', '底层(共6层)杨庄', '408万', '单价47944元/平米')
('https://image1.ljcdn.com/110000-inspection/test-74766d79-bb27-4be6-a219-8c2f2ece4653.png.296x216.jpg', '七星园 1室1厅 251万', '七星园 1室1厅', '顶层(共6层)鲁谷', '251万', '单价47520元/平米')
