('https://image1.ljcdn.com/210200-inspection/test-ed5a0f65-e1ed-4ded-bb2b-ce0f82635010.png.296x216.jpg', '九中爱华街 2室1厅 195万', '九中爱华街  | 2室1厅 | 48.49平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1992年建板楼  -  中山友好', '195万', '单价40215元/平米')
('https://image1.ljcdn.com/210200-inspection/test-673ef0b9-b9ad-4b17-afa2-ca41c9a7763e.png.296x216.jpg', '海之恋花园 4室2厅 360万', '海之恋花园  | 4室2厅 | 219平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2001年建板楼  -  华乐', '360万', '单价16439元/平米')
('https://image1.ljcdn.com/210200-inspection/test-acd0e473-8dc1-46ef-894c-978cf9069b1b.png.296x216.jpg', '葵英街三室一厅无坡好房南北通透中楼层出行方便配套全', '石葵路  | 3室1厅 | 93.62平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1992年建板楼  -  武昌街', '104.8万', '单价11195元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a501f40c-88a4-4038-b43d-133628ccbd94.png.296x216.jpg', '保利天禧 4室2厅 650万', '保利天禧  | 4室2厅 | 221平米 | 南 北 | 其他', '高楼层(共36层)2017年建板楼  -  华乐', '650万', '单价29412元/平米')
('https://image1.ljcdn.com/210200-inspection/test-58b537f7-f09e-49bb-aa56-f4d7a5a02688.png.296x216.jpg', '华乐广场 封闭小区中间排大四室 诚心出售', '海昌欣城  | 4室1厅 | 209.88平米 | 南 北 | 精装 | 有电梯', '中楼层(共25层)2002年建板楼  -  华乐', '315万', '单价15009元/平米')
('https://image1.ljcdn.com/210200-inspection/9524d05e-e4a6-4979-a10f-57e2ac1181ec.JPG.296x216.jpg', '虎滩路两室南 前无遮挡采光好东偏南 楼下公交站和市场', '虎滩路  | 2室1厅 | 55.82平米 | 东南 | 简装 | 无电梯', '中楼层(共7层)1999年建板楼  -  虎滩', '55万', '单价9854元/平米')
('https://image1.ljcdn.com/210200-inspection/test-17a71ddf-2f78-4ab5-8c86-fd884d6d516b.png.296x216.jpg', '多层洋房，南北通透 ，视野开阔，楼层好', '龙湖水晶郦湾  | 3室2厅 | 161.18平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共9层)2015年建板楼  -  华乐', '430万', '单价26679元/平米')
('https://image1.ljcdn.com/210200-inspection/test-cf60edd2-a4d4-4aac-8ce7-467f410bf2bb.png.296x216.jpg', '峰尚中南 2室1厅 120万', '峰尚中南  | 2室1厅 | 71.87平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2011年建塔楼  -  中南', '120万', '单价16697元/平米')
('https://image1.ljcdn.com/210200-inspection/test-171973da-e997-40ae-918f-3098183aa824.png.296x216.jpg', '延安路 2室1厅 151万', '延安路  | 2室1厅 | 61.55平米 | 东 西 | 其他', '中楼层(共7层)1995年建板楼  -  中山友好', '151万', '单价24533元/平米')
('https://image1.ljcdn.com/210200-inspection/test-504d9bde-d8f7-430d-9866-109f20e4d58e.png.296x216.jpg', '一室一厅 东向 采光充足 精装修  低楼层 有电梯', '湖畔小区  | 1室1厅 | 50.53平米 | 东 | 简装 | 有电梯', '低楼层(共30层)1996年建板楼  -  三八南', '117万', '单价23155元/平米')
('https://image1.ljcdn.com/210200-inspection/8b5193da-175a-4c9c-8627-9b2c4d66b455.jpg.296x216.jpg', '港湾一号,双朝向视野清晰,阳光充足.', '港湾壹号  | 1室0厅 | 50.76平米 | 南 东 | 简装 | 有电梯', '高楼层(共30层)2009年建塔楼  -  三八北', '75万', '单价14776元/平米')
('https://image1.ljcdn.com/210200-inspection/test-53a3bccb-7936-4dcb-b8eb-55d0a9a49fd1.png.296x216.jpg', '峰尚中南朝阳精装两室户型采光好', '峰尚中南  | 2室1厅 | 71.87平米 | 南 | 精装 | 有电梯', '中楼层(共25层)2011年建塔楼  -  中南', '115万', '单价16002元/平米')
('https://image1.ljcdn.com/210200-inspection/014d38ab-1d58-404e-82da-6311df2088c6.jpg.296x216.jpg', '悦泰林里 2室1厅 149万', '悦泰林里  | 2室1厅 | 55.69平米 | 东南 | 其他 | 无电梯', '中楼层(共4层)2006年建板楼  -  中南', '149万', '单价26756元/平米')
('https://image1.ljcdn.com/210200-inspection/9f744a72-23ff-4ab9-948f-c3b10151afa9.JPG.296x216.jpg', '虎滩两室两厅 南北通透 采光充足 婚房精装 户型规整', '碧涛北园  | 2室2厅 | 83.9平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)1997年建板楼  -  虎滩', '90万', '单价10728元/平米')
('https://image1.ljcdn.com/210200-inspection/41369bd3-66f3-4e6d-8980-face93687eb9.jpg.296x216.jpg', '城市广场 1室1厅 150万', '城市广场  | 1室1厅 | 88平米 | 西 | 其他 | 有电梯', '中楼层(共28层)2006年建板塔结合  -  南山', '150万', '单价17046元/平米')
('https://image1.ljcdn.com/210200-inspection/test-47eb2908-5e0e-49ed-8387-1d717b19519e.png.296x216.jpg', '海派优座 1室0厅 58万', '海派优座  | 1室0厅 | 35.94平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2008年建塔楼  -  民主广场', '58万', '单价16139元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload5cf25fb3-1a74-4205-a2cc-f145da51be82.jpg.296x216.jpg', '二七广场   运达嘉州阳光 两室', '运达嘉洲阳光  | 2室1厅 | 64.05平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2007年建板楼  -  二七', '127万', '单价19829元/平米')
('https://image1.ljcdn.com/210200-inspection/test-bcb8a9e1-8aa6-457c-a28d-67355363f03e.png.296x216.jpg', '9中，安乐街 69平 得房率高 近车站 小区环境安静', '九中安乐街  | 3室0厅 | 69.03平米 | 东 西 | 其他 | 无电梯', '高楼层(共5层)1995年建板楼  -  中山友好', '280万', '单价40563元/平米')
('https://image1.ljcdn.com/210200-inspection/test-756a98fc-b210-46ca-921f-60d9a886d042.png.296x216.jpg', '海昌欣城前排清水房，中间楼层采光好', '海昌欣城  | 3室2厅 | 143.95平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共19层)2002年建板楼  -  华乐', '280万', '单价19452元/平米')
('https://image1.ljcdn.com/210200-inspection/906d4e70-7c34-4b73-950e-b48631688ca0.jpg.296x216.jpg', '稀有框架二层复式 南向温馨小房', '学府林居  | 1室1厅 | 33.01平米 | 南 | 精装', '低楼层(共6层)2000年建板楼  -  武昌街', '42万', '单价12724元/平米')
('https://image1.ljcdn.com/210200-inspection/67d00bac-f6c1-48fd-9672-c6661290bb66.JPG.296x216.jpg', '欧洲小镇 3室2厅 285万', '欧洲小镇  | 3室2厅 | 137.6平米 | 东 南 西 北 | 精装 | 无电梯', '低楼层(共4层)2004年建板楼  -  中南', '285万', '单价20713元/平米')
('https://image1.ljcdn.com/210200-inspection/test-4b5c8d8f-e541-4d72-b257-8625a9f33460.png.296x216.jpg', '中南路 2室1厅 75万', '中南路  | 2室1厅 | 55.56平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1990年建板楼  -  中南', '75万', '单价13499元/平米')
('https://image1.ljcdn.com/210200-inspection/test-7ccae7b9-caa9-49e0-8e91-65ee2e511423.png.296x216.jpg', '泛华领城 1室1厅 67万', '泛华领城  | 1室1厅 | 51.21平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2012年建塔楼  -  三八北', '67万', '单价13084元/平米')
('https://image1.ljcdn.com/210200-inspection/7d3a0bd1-1270-4e13-8256-d1cb0a7a1cb5.jpg.296x216.jpg', '海港公寓（寺儿沟商圈） 2室2厅 106万', '海港公寓（寺儿沟商圈）  | 2室2厅 | 88.39平米 | 南 西北 | 简装 | 有电梯', '高楼层(共18层)1996年建板楼  -  寺儿沟', '106万', '单价11993元/平米')
('https://image1.ljcdn.com/210200-inspection/c0718a33-0caa-4f28-8bfb-f06b797490d8.jpg.296x216.jpg', '解放路（武昌街商圈） 2室0厅 55万', '解放路（武昌街商圈）  | 2室0厅 | 49.29平米 | 西南 | 简装 | 无电梯', '高楼层(共4层)1980年建板楼  -  武昌街', '55万', '单价11159元/平米')
('https://image1.ljcdn.com/210200-inspection/test-764c94b5-3a40-47d8-a33b-6c4612239a46.png.296x216.jpg', '39中三楼送50平露台，市委北门，安静', '39中明阳街  | 2室1厅 | 66.88平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1993年建板楼  -  三八南', '160万', '单价23924元/平米')
('https://image1.ljcdn.com/210200-inspection/22c95a43-5778-4750-bdf7-55f09be54815.JPG.296x216.jpg', '中南路封闭小区双明卫精装修全明户型楼层优质', '龙溪村  | 3室1厅 | 174.05平米 | 南 北 | 其他 | 有电梯', '低楼层(共15层)2002年建板楼  -  中南', '300万', '单价17237元/平米')
('https://image1.ljcdn.com/210200-inspection/test-6c7863c1-3f4e-4c9f-829b-c5507214ded7.png.296x216.jpg', '华乐广场封闭小区四室北厅可看海,精装修,送家具家电', '金广东海岸  | 4室2厅 | 177.9平米 | 南 北 | 精装 | 有电梯', '低楼层(共27层)2009年建板楼  -  华乐', '450万', '单价25296元/平米')
('https://image1.ljcdn.com/210200-inspection/e45a5afe-6a0a-437b-861a-ccca685084eb.jpg.296x216.jpg', '长江路（民主广场商圈） 2室0厅 67万', '长江路（民主广场商圈）  | 2室0厅 | 54平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)1990年建板楼  -  民主广场', '67万', '单价12408元/平米')
('https://image1.ljcdn.com/210200-inspection/244cebf6-d78e-4402-b477-1d276f328a2b.jpg.296x216.jpg', '民生松竹苑 2室2厅 240万', '民生松竹苑  | 2室2厅 | 154平米 | 南 西 北 | 其他 | 有电梯', '中楼层(共10层)2003年建塔楼  -  民主广场', '240万', '单价15585元/平米')
('https://image1.ljcdn.com/210200-inspection/d5300a52-2292-447c-978e-6a2094db51d4.JPG.296x216.jpg', '解放路 无坡 框架 中间楼层 南北通透 44中', '小龙街  | 2室1厅 | 83.9平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1992年建板楼  -  秀月', '159万', '单价18952元/平米')
('https://image1.ljcdn.com/210200-inspection/14c0ccd8-83e2-4137-afa6-bec723b5e163.jpg.296x216.jpg', '经典生活 2室1厅 52万', '经典生活  | 2室1厅 | 59.36平米 | 东 北 | 其他 | 有电梯', '中楼层(共34层)2005年建板塔结合  -  民主广场', '52万', '单价8761元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload0ad1b530-0d66-44ac-b5cf-177a599e3a3e.jpg.296x216.jpg', '二室一厅小户型采光好装修好交通便利单价合适', '西山巷  | 2室1厅 | 63.14平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1992年建板楼  -  武昌街', '65万', '单价10295元/平米')
('https://image1.ljcdn.com/210200-inspection/test-50593c6e-b5b9-43bc-a20b-5a7d518a343c.png.296x216.jpg', '海景园前排户型，楼层好，视野开阔', '海景园  | 2室2厅 | 135.42平米 | 东 | 简装 | 无电梯', '中楼层(共5层)板楼  -  华乐', '186万', '单价13736元/平米')
('https://image1.ljcdn.com/210200-inspection/b319ee4c-bc39-4058-a804-8c0f73e53a51.jpg.296x216.jpg', '龙湖水晶郦湾 看房方便 中式装修', '龙湖水晶郦湾  | 3室1厅 | 169平米 | 南 北 | 其他 | 有电梯', '高楼层(共37层)2015年建板楼  -  华乐', '536万', '单价31716元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b1822759-22e0-4e62-966b-49f0fdaa5f02.png.296x216.jpg', '东港 封闭小区 南北通厅户型 精装修', '东港第  | 2室2厅 | 89.85平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2015年建板楼  -  华乐', '303万', '单价33723元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadef5c8820-7853-44bd-8230-0659a9c2b8fd.jpg.296x216.jpg', '39中开源巷 3室1厅 213万', '39中开源巷  | 3室1厅 | 71平米 | 南 北 | 其他', '中楼层(共6层)1990年建板楼  -  三八南', '213万', '单价30000元/平米')
('https://image1.ljcdn.com/210200-inspection/7cfac6b3-c45f-459f-a45a-be166213cb23.JPG.296x216.jpg', '中山区 帝柏湾 南北通厅 清水未住 户型好楼层好视野好', '帝柏湾  | 4室2厅 | 230.8平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共30层)2007年建板楼  -  虎滩', '518万', '单价22444元/平米')
('https://image1.ljcdn.com/210200-inspection/bf0734ca-b5b0-45a5-8621-95e7a3224b33.jpg.296x216.jpg', '三八 39中  地脚好   户型规矩  生活便利', '39中和阳街  | 2室1厅 | 78.99平米 | 东 西 | 其他 | 无电梯', '中楼层(共7层)1990年建板楼  -  三八南', '150万', '单价18990元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadd1cab2fb-b806-4488-823b-7109cb468c31.JPG.296x216.jpg', '林海一期安静好位置不靠道不把边五明户型精装有车库', '青云林海  | 2室2厅 | 115.83平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2001年建板楼  -  青云街', '256万', '单价22102元/平米')
('https://image1.ljcdn.com/210200-inspection/76e36a99-3553-4a64-b35a-d0281c7f9dee.jpg.296x216.jpg', '楼层低 两室一厅 双南挑担户型', '合力巷  | 2室1厅 | 53.9平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1980年建板楼  -  武昌街', '58万', '单价10761元/平米')
('https://image1.ljcdn.com/210200-inspection/test-0d1a5a2c-bece-4deb-91a6-a213e30563b1.png.296x216.jpg', '九中三室两厅标准户型两南卧一北卧不靠道边', '九中白兰街  | 3室2厅 | 110.79平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  中山友好', '388万', '单价35022元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload9a0220b1-ae23-4c14-9b54-c07786a34d3d.jpg.296x216.jpg', '青泥8号 2室2厅 185万', '青泥8号  | 2室2厅 | 128.95平米 | 南 | 其他', '高楼层(共28层)2016年建塔楼  -  南山', '185万', '单价14347元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploada3a4efed-c398-4b61-8771-195e84a9ab5e.jpg.296x216.jpg', '单价低，框架房，业主诚意出售，价位可谈，九中，，', '九中金城街  | 3室1厅 | 81.96平米 | 东 西 | 简装 | 无电梯', '中楼层(共6层)1996年建板楼  -  中山友好', '215万', '单价26233元/平米')
('https://image1.ljcdn.com/210200-inspection/fda9efa5-e750-4851-9f1c-a8edbba42422.jpg.296x216.jpg', '海昌欣城 4室1厅 400万', '海昌欣城  | 4室1厅 | 256平米 | 南 北 | 其他 | 有电梯', '中楼层(共29层)2002年建塔楼  -  华乐', '400万', '单价15625元/平米')
('https://image1.ljcdn.com/210200-inspection/2e2f8819-a4cf-47ce-aec1-66e83bd1161c.jpg.296x216.jpg', '龙泉街，145.05平大面积三个南卧室的房子。', '龙泉街（三八广场）  | 3室2厅 | 145.05平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1994年建板楼  -  三八北', '180万', '单价12410元/平米')
('https://image1.ljcdn.com/210200-inspection/856dc326-d661-449a-9ac5-d24acb65ff74.JPG.296x216.jpg', '秀月广场 2室1厅 68.8万', '秀月广场  | 2室1厅 | 47.76平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)1994年建板楼  -  秀月', '68.8万', '单价14406元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload7c240e30-b360-4fd4-86a2-9b2e453414db.JPG.296x216.jpg', '青云林海 3室2厅 306万', '青云林海  | 3室2厅 | 169.37平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2001年建板楼  -  青云街', '306万', '单价18067元/平米')
('https://image1.ljcdn.com/210200-inspection/9ff78f43-f498-4306-be49-158c01b551c8.jpg.296x216.jpg', '金广东海岸 5室2厅 489万', '金广东海岸  | 5室2厅 | 134.13平米 | 南 北 | 精装 | 有电梯', '低楼层(共29层)2009年建板楼  -  华乐', '489万', '单价36458元/平米')
('https://image1.ljcdn.com/210200-inspection/186cd5a4-8533-4dd4-aa5f-c3a406703136.JPG.296x216.jpg', '此房满五唯一没有个税，地势高，环境好。', '碧涛北园  | 2室1厅 | 83.9平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  虎滩', '83.6万', '单价9965元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload1be62383-0762-4979-8d2c-2bd3d158fab7.jpg.296x216.jpg', '环海公寓 2室2厅 160万', '环海公寓  | 2室2厅 | 127平米 | 东 南 北 | 其他 | 有电梯', '中楼层(共18层)2002年建板楼  -  寺儿沟', '160万', '单价12599元/平米')
('https://image1.ljcdn.com/210200-inspection/test-3fa5a8ec-d5ee-41e7-9583-657992ecd47f.png.296x216.jpg', '中南路 2012年框架 70年产权月租2200', '峰尚中南  | 1室0厅 | 34.7平米 | 北 | 其他 | 有电梯', '中楼层(共25层)2011年建塔楼  -  中南', '52万', '单价14986元/平米')
('https://image1.ljcdn.com/210200-inspection/931eff9e-3b49-48dd-aa11-187ac17d1d6b.jpg.296x216.jpg', '金广东海岸 3室2厅 395万', '金广东海岸  | 3室2厅 | 153.4平米 | 南 北 | 精装 | 有电梯', '高楼层(共27层)2009年建板楼  -  华乐', '395万', '单价25750元/平米')
('https://image1.ljcdn.com/210200-inspection/test-36429b51-4d70-4c91-84d5-47365bc87626.png.296x216.jpg', '嘉和花样年华一期 1室1厅 98万', '嘉和花样年华一期  | 1室1厅 | 49.31平米 | 西北 | 精装 | 有电梯', '高楼层(共29层)2003年建板楼  -  三八南', '98万', '单价19875元/平米')
('https://image1.ljcdn.com/210200-inspection/f931ea1d-5313-4a7b-ac7c-3ec441dccdae.jpg.296x216.jpg', '39中丰阳巷 2室1厅 145万', '39中丰阳巷  | 2室1厅 | 51.6平米 | 东 南 北 | 其他', '低楼层(共7层)1995年建板楼  -  三八南', '145万', '单价28101元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploadafae4b60-47cf-409f-a076-efa5117a11e1.JPG.296x216.jpg', '山屏街 干休所 南北通透 中间楼层 无坡', '干休所  | 2室2厅 | 74.39平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1988年建板楼  -  中南', '120万', '单价16132元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9c51e771-3193-4b24-9796-30cc4596312a.png.296x216.jpg', '高原街 2室1厅 76万', '高原街  | 2室1厅 | 78.74平米 | 南 西 北 | 简装 | 无电梯', '低楼层(共7层)1996年建板楼  -  景山', '76万', '单价9653元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f5bc5235-b44f-4b42-ad05-55daa20f6917.png.296x216.jpg', '嘉和广场 1室0厅 99万', '嘉和广场  | 1室0厅 | 43.12平米 | 南 | 精装 | 有电梯', '低楼层(共51层)2014年建塔楼  -  三八南', '99万', '单价22960元/平米')
('https://image1.ljcdn.com/210200-inspection/5ed60de3-cd75-4979-84e6-f0651a59df17.jpg.296x216.jpg', '海港公寓   近市委    海军广场', '海港公寓（三八广场）  | 2室1厅 | 92平米 | 东 南 | 其他 | 有电梯', '中楼层(共30层)1996年建板楼  -  三八南', '220万', '单价23914元/平米')
