('https://image1.ljcdn.com/440100-inspection/test-7845d8b3-7a3d-469f-9ab5-7d66d97d3e9f.png.296x216.jpg', '荔港南湾 2室2厅 300万', '荔港南湾  | 2室2厅 | 73.3平米 | 北 | 简装 | 有电梯', '低楼层(共32层)2008年建塔楼  -  南岸路', '300万', '单价40928元/平米')
('https://image1.ljcdn.com/440100-inspection/98d396f8-abfe-40a8-b312-be764d18da44.jpg.296x216.jpg', '鹤洞路鹤建里 2室1厅 135万', '鹤洞路鹤建里  | 2室1厅 | 50.96平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板楼  -  鹤洞', '135万', '单价26492元/平米')
('https://image1.ljcdn.com/440100-inspection/71ff894c-8398-47eb-b589-b1156f446b8e.jpg.296x216.jpg', '荔江美筑 格局方正 望花园 配套完善', '荔江美筑  | 3室1厅 | 98.55平米 | 东北 | 精装 | 有电梯', '中楼层(共14层)2007年建塔楼  -  滘口', '400万', '单价40589元/平米')
('https://image1.ljcdn.com/440100-inspection/31b7f107-589a-42fa-9076-9f624c9851e3.jpg.296x216.jpg', '新世界逸彩庭园 地铁5号线滘口30米 低总价 电梯两房', '新世界逸彩庭园G区  | 2室2厅 | 78.33平米 | 西南 | 其他 | 有电梯', '低楼层(共19层)2007年建塔楼  -  滘口', '280万', '单价35747元/平米')
('https://image1.ljcdn.com/440100-inspection/58deb7c7-8094-4974-8be0-220601ec52a5.jpg.296x216.jpg', '兴和阁 2室1厅 125万', '兴和阁  | 2室1厅 | 36.04平米 | 南 | 其他', '低楼层(共9层)1998年建塔楼  -  滘口', '125万', '单价34684元/平米')
('https://image1.ljcdn.com/440100-inspection/19ca3fb0-9ef2-4f9a-9c52-bf467dc5865e.jpg.296x216.jpg', '润盛花苑 5室3厅 751万', '润盛花苑  | 5室3厅 | 214.5平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1999年建塔楼  -  滘口', '751万', '单价35012元/平米')
('https://image1.ljcdn.com/440100-inspection/test-310dca15-3592-470f-9c0a-f913379e496c.png.296x216.jpg', '荔湾广场 光线亮三房 高楼层 视野好 装修良好', '荔湾广场  | 3室1厅 | 95.53平米 | 东北 | 简装 | 有电梯', '高楼层(共30层)2000年建塔楼  -  人民路', '255万', '单价26694元/平米')
('https://image1.ljcdn.com/440100-inspection/4f2b2c20-ff68-4110-893e-22abcfe77cf3.jpg.296x216.jpg', '岭南湾畔 3室1厅 480万', '岭南湾畔  | 3室1厅 | 98.1平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  西村', '480万', '单价48930元/平米')
('https://image1.ljcdn.com/440100-inspection/c5355ed7-ca4d-499f-940e-ebd6dbfa423d.jpg.296x216.jpg', '万科柏悦湾 精致实用两房 高层望花园', '万科柏悦湾  | 2室2厅 | 69.09平米 | 北 | 其他 | 有电梯', '高楼层(共14层)2008年建塔楼  -  大坦沙', '338万', '单价48922元/平米')
('https://image1.ljcdn.com/440100-inspection/test-4579b0f6-3cb2-4e9e-ae1b-862985318218.png.296x216.jpg', '发展商原装的精装修，方正实用的三房', '万科金色康苑  | 3室2厅 | 90.09平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2008年建塔楼  -  陈家祠', '579万', '单价64270元/平米')
('https://image1.ljcdn.com/440100-inspection/20557997-6285-4db2-9905-cf6b9bd6e6f2.jpg.296x216.jpg', '新世界凯粤湾 2室1厅 405万', '新世界凯粤湾  | 2室1厅 | 85平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2012年建塔楼  -  滘口', '405万', '单价47648元/平米')
('https://image1.ljcdn.com/440100-inspection/f5a255bd-36be-4ddd-8de5-a816a149dc9a.jpg.296x216.jpg', '新世界逸彩庭园A区 3室1厅 320万', '新世界逸彩庭园A区  | 3室1厅 | 78.24平米 | 东 东南 南 | 其他 | 无电梯', '中楼层(共7层)2007年建塔楼  -  滘口', '320万', '单价40900元/平米')
('https://image1.ljcdn.com/440100-inspection/792ca827-a3b5-47d8-92a6-05fb6d2e2328.jpg.296x216.jpg', '珠岛花园 电梯楼 一房二厅 方正实用', '珠岛花园  | 1室2厅 | 47.41平米 | 西南 | 精装 | 有电梯', '低楼层(共12层)1995年建塔楼  -  大坦沙', '175万', '单价36913元/平米')
('https://image1.ljcdn.com/440100-inspection/test-a7ca7f93-d20e-44b5-94f9-05d430c11260.png.296x216.jpg', '荔江美筑 南向二房 封闭式小', '荔江美筑  | 2室2厅 | 76平米 | 南 | 其他 | 有电梯', '低楼层(共14层)2007年建塔楼  -  滘口', '305万', '单价40132元/平米')
('https://image1.ljcdn.com/440100-inspection/db1656e6-1f00-47aa-8605-5e045d7ae962.jpg.296x216.jpg', '芳园居教师新村 3室2厅 230万', '芳园居教师新村  | 3室2厅 | 83.93平米 | 西南 | 其他 | 无电梯', '中楼层(共9层)1998年建塔楼  -  龙溪', '230万', '单价27404元/平米')
('https://image1.ljcdn.com/440100-inspection/5c555e30-04f7-4211-bacf-c29112e76320.jpg.296x216.jpg', '芳丽苑 2室2厅 142万', '芳丽苑  | 2室2厅 | 54.97平米 | 东南 | 其他 | 无电梯', '高楼层(共9层)1995年建塔楼  -  芳村大道', '142万', '单价25833元/平米')
('https://image1.ljcdn.com/440100-inspection/f921c910-3b18-454d-ae99-babac62f519c.jpg.296x216.jpg', '乐怡居 3室2厅 309万', '乐怡居  | 3室2厅 | 81.15平米 | 东北 | 其他 | 有电梯', '低楼层(共33层)1996年建塔楼  -  花地大道', '309万', '单价38078元/平米')
('https://image1.ljcdn.com/440100-inspection/81fda5e5-b75d-4349-a34f-d65ad37063aa.jpg.296x216.jpg', '新丽苑 2室1厅 122万', '新丽苑  | 2室1厅 | 56.43平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2000年建板楼  -  龙溪', '122万', '单价21620元/平米')
('https://image1.ljcdn.com/440100-inspection/7f36d377-5f2e-48ea-b9e3-ede3f51e9fed.jpg.296x216.jpg', '新世界逸彩庭园E区 2室1厅 268万', '新世界逸彩庭园E区  | 2室1厅 | 69.29平米 | 东南 | 其他 | 有电梯', '低楼层(共20层)2007年建塔楼  -  滘口', '268万', '单价38679元/平米')
('https://image1.ljcdn.com/440100-inspection/78e3691a-c375-4985-a543-c086e0dc101c.jpg.296x216.jpg', '金道花园 1室1厅 118万', '金道花园  | 1室1厅 | 38.61平米 | 东 | 其他 | 无电梯', '中楼层(共6层)2000年建塔楼  -  鹤洞', '118万', '单价30563元/平米')
('https://image1.ljcdn.com/440100-inspection/3d17a6c9-558b-41de-9a63-780c2d10f0f7.jpg.296x216.jpg', '珠岛花园 3室2厅 365万', '珠岛花园  | 3室2厅 | 104平米 | 东北 | 其他 | 有电梯', '高楼层(共23层)1999年建塔楼  -  大坦沙', '365万', '单价35097元/平米')
('https://image1.ljcdn.com/440100-inspection/87bdc650-4376-45a2-8798-26392bab31b2.jpg.296x216.jpg', '楼梯低层望花园 满五唯一 看房方便', '新世界逸彩庭园A区  | 3室2厅 | 77.67平米 | 西北 | 其他 | 无电梯', '中楼层(共7层)2007年建塔楼  -  滘口', '320万', '单价41200元/平米')
('https://image1.ljcdn.com/440100-inspection/85931009-eaef-4ffe-a415-9a08b5344d50.jpg.296x216.jpg', '金道花园 1室1厅 103万', '金道花园  | 1室1厅 | 32.84平米 | 东 | 其他 | 无电梯', '中楼层(共6层)2000年建塔楼  -  鹤洞', '103万', '单价31365元/平米')
('https://image1.ljcdn.com/440100-inspection/dbe79c05-9fb0-4863-8519-c1cb575432e1.jpg.296x216.jpg', '芳园居教师新村 2室2厅 230万', '芳园居教师新村  | 2室2厅 | 76.61平米 | 南 北 | 其他 | 有电梯', '低楼层(共25层)1998年建塔楼  -  龙溪', '230万', '单价30023元/平米')
('https://image1.ljcdn.com/440100-inspection/90cb43a2-13c7-4369-ab8d-2d11a3b59f57.jpg.296x216.jpg', '新世界逸彩庭园G区 2室1厅 308万', '新世界逸彩庭园G区  | 2室1厅 | 75.84平米 | 东南 | 其他 | 有电梯', '低楼层(共19层)2007年建塔楼  -  滘口', '308万', '单价40612元/平米')
('https://image1.ljcdn.com/440100-inspection/9492811a-5bac-41a1-84d4-1ddf78249863.jpg.296x216.jpg', '周门舒适大两房可改三房诚意出售', '周门小区中兴苑  | 2室2厅 | 61.69平米 | 西 | 简装 | 无电梯', '中楼层(共9层)1998年建塔楼  -  荔湾路', '215万', '单价34852元/平米')
('https://image1.ljcdn.com/440100-inspection/e50663f1-6f7d-4fe3-a706-219defe524b3.jpg.296x216.jpg', '新世界凯粤湾 2室1厅 350万', '新世界凯粤湾  | 2室1厅 | 75平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2014年建塔楼  -  滘口', '350万', '单价46667元/平米')
('https://image1.ljcdn.com/440100-inspection/bece65e1-5cd7-4c9b-a2fa-8d8a5ce53cfd.jpg.296x216.jpg', '新世界逸彩庭园E区 2室1厅 305万', '新世界逸彩庭园E区  | 2室1厅 | 73.8平米 | 东南 | 其他 | 有电梯', '高楼层(共20层)2007年建塔楼  -  滘口', '305万', '单价41328元/平米')
('https://image1.ljcdn.com/440100-inspection/7f28d85f-ea86-464b-b334-d2cf626ba5c5.jpg.296x216.jpg', '四季花园 电梯三房 望花园 近地铁站 少有方盘', '四季花园  | 3室2厅 | 113平米 | 西南 | 其他 | 有电梯', '中楼层(共18层)2006年建塔楼  -  坑口', '450万', '单价39824元/平米')
('https://image1.ljcdn.com/440100-inspection/b786f641-a529-43d6-826d-856375412b67.jpg.296x216.jpg', '交通便利 配套完善 小区环境优美', '金道花园  | 2室1厅 | 44.54平米 | 北 | 其他 | 无电梯', '中楼层(共9层)2000年建塔楼  -  鹤洞', '149万', '单价33454元/平米')
('https://image1.ljcdn.com/440100-inspection/851531cc-2d02-4a99-8b4d-61f327a78c97.jpg.296x216.jpg', '中铁荔湾国际城 实用四房 望江单位', '中铁荔湾国际城  | 4室2厅 | 133平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2015年建塔楼  -  龙溪', '520万', '单价39098元/平米')
('https://image1.ljcdn.com/440100-inspection/955c3256-55fd-453a-a1bc-493c56eb1479.jpg.296x216.jpg', '荔港南湾 3室2厅 466万', '荔港南湾  | 3室2厅 | 113.4平米 | 西 | 简装 | 有电梯', '中楼层(共34层)2008年建塔楼  -  南岸路', '466万', '单价41094元/平米')
('https://image1.ljcdn.com/440100-inspection/58ed0807-d4df-4d97-b50d-7c26e085c6d8.jpg.296x216.jpg', '兴和阁 方正两房 通风开阔 证够五年', '兴和阁  | 2室1厅 | 65.07平米 | 西南 | 精装', '高楼层(共9层)1996年建塔楼  -  滘口', '180万', '单价27663元/平米')
('https://image1.ljcdn.com/440100-inspection/3d66fbfe-954c-4c44-a971-e85de3dc0731.jpg.296x216.jpg', '城启广场 南北对流三房 采光好楼层佳', '城启十三行广场  | 3室2厅 | 106.11平米 | 北 | 简装 | 有电梯', '高楼层(共25层)2000年建塔楼  -  人民路', '419万', '单价39488元/平米')
('https://image1.ljcdn.com/440100-inspection/64b07e8d-8544-40ee-8a96-71f981f32839.jpg.296x216.jpg', '富力广场 三房全明屋 配套成熟 小区管理', '富力广场D区  | 3室2厅 | 101.33平米 | 北 | 其他 | 有电梯', '低楼层(共26层)2005年建塔楼  -  中山八', '520万', '单价51318元/平米')
('https://image1.ljcdn.com/440100-inspection/7946f01c-fb14-424f-b4a8-9332f6910ff8.jpg.296x216.jpg', '茶窖新村 新装修 南向单位', '茶滘新村  | 2室1厅 | 46.61平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1999年建塔楼  -  茶滘', '150万', '单价32182元/平米')
('https://image1.ljcdn.com/440100-inspection/cbba7b97-f5e2-447d-b7ba-06df94d74dd2.jpg.296x216.jpg', '合兴苑 2室1厅 190万', '合兴苑  | 2室1厅 | 69.05平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1997年建塔楼  -  花地大道', '190万', '单价27517元/平米')
('https://image1.ljcdn.com/440100-inspection/f7602d6d-1b31-4819-a0dd-3754c1d474fd.JPG.296x216.jpg', '芳村花园 2室2厅 300万', '芳村花园  | 2室2厅 | 82.88平米 | 南 | 其他 | 有电梯', '低楼层(共18层)1999年建塔楼  -  龙溪', '300万', '单价36197元/平米')
('https://image1.ljcdn.com/440100-inspection/af2b610f-314e-4d8a-987b-9917f7c18302.jpg.296x216.jpg', '荔泰居 三房保养好 舒适', '荔泰居  | 3室1厅 | 114.68平米 | 东 西 | 精装 | 无电梯', '中楼层(共9层)1999年建塔楼  -  中山八', '350万', '单价30520元/平米')
('https://image1.ljcdn.com/440100-inspection/6a022e95-865d-4c1f-a13c-c3c01d07b379.jpg.296x216.jpg', '芳村大道西 低层两房', '桥东小区  | 2室2厅 | 75平米 | 西 | 其他 | 无电梯', '低楼层(共8层)1995年建塔楼  -  滘口', '177万', '单价23600元/平米')
('https://image1.ljcdn.com/440100-inspection/b5550e5c-bfd1-4a0d-a216-533c55cdaf6f.jpg.296x216.jpg', '乐怡居 3室2厅 355万', '乐怡居  | 3室2厅 | 98平米 | 东南 | 其他 | 有电梯', '低楼层(共31层)1996年建塔楼  -  花地大道', '355万', '单价36225元/平米')
('https://image1.ljcdn.com/440100-inspection/84c2696a-eba3-4dd3-b0a8-b6fe5ab8894b.JPG.296x216.jpg', '沙面大街低层三房', '六二三路沙面  | 3室2厅 | 84.4平米 | 南 北 | 简装 | 无电梯', '中楼层(共4层)塔楼  -  黄沙', '420万', '单价49764元/平米')
('https://image1.ljcdn.com/440100-inspection/f8d582d2-a9bb-4c44-a16f-81577bd1008a.jpg.296x216.jpg', '北向望花园 园林景观', '荔江美筑  | 3室2厅 | 91平米 | 北 | 精装 | 有电梯', '低楼层(共14层)2005年建塔楼  -  滘口', '350万', '单价38462元/平米')
('https://image1.ljcdn.com/440100-inspection/889e63de-4c38-4268-a07b-39eeac3e9db9.jpg.296x216.jpg', '中信西关海 大户型 装修保养好 一线江景', '西关海  | 4室2厅 | 284.54平米 | 西南 | 其他 | 有电梯', '低楼层(共16层)2012年建塔楼  -  南岸路', '1350万', '单价47445元/平米')
('https://image1.ljcdn.com/440100-inspection/test-410d1465-370d-43c0-bc3c-cc0805d46acb.png.296x216.jpg', '东浚荔景苑 精装三房，配套成熟，交通方便，东南向', '东浚荔景苑  | 3室1厅 | 96.19平米 | 东南 | 精装 | 有电梯', '低楼层(共37层)塔楼  -  中山八', '398万', '单价41377元/平米')
('https://image1.ljcdn.com/440100-inspection/1a507aaa-cee4-4803-b73d-ec0659aa313d.jpg.296x216.jpg', '保利塞纳维拉 精致三房', '保利塞纳维拉  | 3室2厅 | 112平米 | 西南 | 其他 | 有电梯', '低楼层(共18层)2015年建塔楼  -  龙溪', '358.4万', '单价32000元/平米')
('https://image1.ljcdn.com/440100-inspection/90ae796a-7018-49a7-8fc4-6eea4caa0745.jpg.296x216.jpg', '荔港南湾 实用四房带主套 采光通风好', '荔港南湾  | 4室2厅 | 138平米 | 西南 | 其他 | 有电梯', '低楼层(共33层)2008年建塔楼  -  南岸路', '620万', '单价44928元/平米')
('https://image1.ljcdn.com/440100-inspection/96128fa7-d0a6-49af-9715-545041f69d2e.jpg.296x216.jpg', '四季花园 2室1厅 315万', '四季花园  | 2室1厅 | 78.5平米 | 东北 | 其他 | 有电梯', '低楼层(共18层)2006年建塔楼  -  坑口', '315万', '单价40128元/平米')
('https://image1.ljcdn.com/440100-inspection/8ca21147-cd35-4c01-9fd7-4230beae18e1.jpg.296x216.jpg', '新世界逸彩庭园朗逸庭 2室2厅 320万', '新世界逸彩庭园朗逸庭  | 2室2厅 | 78.44平米 | 东南 | 精装 | 有电梯', '高楼层(共21层)2007年建塔楼  -  滘口', '320万', '单价40796元/平米')
('https://image1.ljcdn.com/440100-inspection/17b53e6c-3de4-4164-83dc-71eb7ff6619b.jpg.296x216.jpg', '黄沙双地铁线  南向低层 精装两房', '和平西路  | 2室1厅 | 34平米 | 南 | 其他 | 无电梯', '中楼层(共6层)塔楼  -  西关', '135万', '单价39706元/平米')
('https://image1.ljcdn.com/440100-inspection/ae5293f1-ffc1-437a-836b-368c96bb8eea.jpg.296x216.jpg', '凯粤湾 高层两房 精装修', '新世界凯粤湾  | 2室1厅 | 75.16平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2014年建塔楼  -  滘口', '350万', '单价46568元/平米')
('https://image1.ljcdn.com/440100-inspection/82563b8b-c8cc-410a-b743-77a3c430dc8a.jpg.296x216.jpg', '荔新大厦 地铁西村站 保养好安静', '荔新大厦  | 2室2厅 | 75平米 | 南 | 其他', '中楼层(共9层)塔楼  -  西村', '338万', '单价45067元/平米')
('https://image1.ljcdn.com/440100-inspection/c3cced24-8e38-460c-8714-6b8b300220dc.jpg.296x216.jpg', '红棉苑北区 2室1厅 320万', '红棉苑北区  | 2室1厅 | 84.85平米 | 西 | 精装 | 无电梯', '高楼层(共9层)2000年建塔楼  -  花地大道', '320万', '单价37714元/平米')
('https://image1.ljcdn.com/440100-inspection/0756eb44-d9e2-4077-b1eb-afa1383ff455.jpg.296x216.jpg', '万盛苑 方正两房 北向望江', '万盛苑  | 2室2厅 | 80.15平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2005年建塔楼  -  芳村大道', '300万', '单价37430元/平米')
('https://image1.ljcdn.com/440100-inspection/e6ecd140-d5d6-417e-bb8b-d642c5ddefb0.jpg.296x216.jpg', '逸彩庭园 安静3房 配套成熟 证过五年', '新世界逸彩庭园G区  | 3室2厅 | 90平米 | 西南 | 其他 | 有电梯', '低楼层(共18层)2007年建塔楼  -  滘口', '375万', '单价41667元/平米')
('https://image1.ljcdn.com/440100-inspection/0e0a08d2-27dd-4916-ad90-a8f6ea7f7e75.jpg.296x216.jpg', '茶滘路公安小区 2室2厅 290万', '茶滘路公安小区  | 2室2厅 | 97.24平米 | 西南 | 其他 | 有电梯', '低楼层(共12层)1999年建塔楼  -  茶滘', '290万', '单价29824元/平米')
('https://image1.ljcdn.com/440100-inspection/test-39358c23-8d86-4da2-b115-48183d2d949c.png.296x216.jpg', '金奴大厦 厅出阳台 楼龄新 交通方便', '金奴大厦  | 3室1厅 | 75.11平米 | 东北 | 其他 | 无电梯', '高楼层(共9层)1996年建塔楼  -  陈家祠', '255万', '单价33951元/平米')
('https://image1.ljcdn.com/440100-inspection/711fa179-1dc5-4907-ad62-f283728de604.jpg.296x216.jpg', '四季花园，五房户型，东向！', '四季花园  | 5室2厅 | 161.07平米 | 东 | 其他 | 有电梯', '高楼层(共18层)2008年建塔楼  -  坑口', '580万', '单价36010元/平米')
('https://image1.ljcdn.com/440100-inspection/8f3b2c2b-ffc1-47f4-b6d3-a7f52b5d8d6f.jpg.296x216.jpg', '保利公园九里 3室2厅 490万', '保利公园九里  | 3室2厅 | 129.59平米 | 南 | 精装 | 有电梯', '高楼层(共38层)2014年建塔楼  -  龙溪', '490万', '单价37812元/平米')
('https://image1.ljcdn.com/440100-inspection/6fd68538-7485-4aa7-90d6-32249abf4646.jpg.296x216.jpg', '堤岸街 电梯3房 厅出阳台 南向单位', '芳村大道东  | 3室1厅 | 62.73平米 | 南 | 简装 | 无电梯', '中楼层(共9层)塔楼  -  芳村大道', '238万', '单价37941元/平米')
('https://image1.ljcdn.com/440100-inspection/718d2089-804e-40ef-b0dd-c60802c9a29e.jpg.296x216.jpg', '瑞安花园（佛山南海） 1室1厅 115万', '瑞安花园（佛山南海）  | 1室1厅 | 52.95平米 | 西南 | 其他 | 有电梯', '高楼层(共43层)2010年建塔楼  -  滘口', '115万', '单价21719元/平米')
('https://image1.ljcdn.com/440100-inspection/77375785-0ce0-4d5c-becc-bd3cce848c6b.jpg.296x216.jpg', '花地河湾 电梯五房 交通便利 少有放盘 业主诚心出售', '花地河湾  | 5室2厅 | 86平米 | 东 | 其他 | 有电梯', '低楼层(共22层)2009年建塔楼  -  东塱', '320万', '单价37210元/平米')
('https://image1.ljcdn.com/440100-inspection/ce20d5c4-ca5d-4092-83ac-fce68d81ff87.jpg.296x216.jpg', '荔港南湾 实用三房带主套 中层望江', '荔港南湾  | 3室2厅 | 116平米 | 西南 | 精装 | 有电梯', '中楼层(共34层)2008年建塔楼  -  南岸路', '500万', '单价43104元/平米')
('https://image1.ljcdn.com/440100-inspection/3c0eaeca-3b18-4c70-9e31-0312a73b219f.jpg.296x216.jpg', '园景对花园 离地铁约300米 证够五年 封闭管理 东南向', '红棉苑南区  | 2室2厅 | 79平米 | 东南 | 简装 | 无电梯', '高楼层(共9层)1996年建塔楼  -  花地大道', '300万', '单价37975元/平米')
('https://image1.ljcdn.com/440100-inspection/test-2fe2c438-3f47-4c32-b11c-6e544de18e32.png.296x216.jpg', '沙面中层方正一房一厅 环境优美 静享沙面异域风情', '六二三路沙面  | 1室1厅 | 27.09平米 | 东 南 | 简装 | 无电梯', '中楼层(共6层)塔楼  -  黄沙', '158万', '单价58325元/平米')
('https://image1.ljcdn.com/440100-inspection/ebb20f58-8c1c-4b55-94fd-45cfabfbda3e.jpg.296x216.jpg', '新世界逸彩庭园  园林小区 楼龄新', '新世界逸彩庭园朗逸庭  | 3室2厅 | 96平米 | 西北 | 其他 | 有电梯', '高楼层(共25层)2007年建塔楼  -  滘口', '380万', '单价39584元/平米')
('https://image1.ljcdn.com/440100-inspection/66476db1-971e-44e9-b036-d2d025abbe1f.jpg.296x216.jpg', '荔湾广场 交通方便 配套成熟', '荔湾广场  | 3室2厅 | 95.53平米 | 东北 | 简装 | 有电梯', '低楼层(共30层)2000年建塔楼  -  人民路', '235万', '单价24600元/平米')
('https://image1.ljcdn.com/440100-inspection/35832568-a646-467c-810e-d2835a93ccbd.jpg.296x216.jpg', '鹅潭湾 4室2厅 850万', '鹅潭湾  | 4室2厅 | 168.32平米 | 东 | 其他', '中楼层(共17层)塔楼  -  滘口', '850万', '单价50500元/平米')
