('', '明丰环湖花园 6室2厅 1580万', '明丰环湖花园  | 6室2厅 | 411.73平米 | 南 | 毛坯', '低楼层(共1层)暂无数据  -  苏州', '1580万', '单价38375元/平米')
('', '11号线地铁，昆山产权，精装修，无照片', '光明捷座  | 2室1厅 | 70.95平米 | 南 | 毛坯', '低楼层(共30层)暂无数据  -  昆山', '170万', '单价23961元/平米')
('', '月亮湾大花园 自住 2 房 看房方便 基本随时可以', '月亮湾大花园  | 2室2厅 | 84.4平米 | 东 南 | 简装', '中楼层(共17层)暂无数据  -  苏州', '85万', '单价10072元/平米')
('', '启航社河西区 1室1厅 85万', '启航社河西区  | 1室1厅 | 46.99平米 | 暂无数据 | 其他', '低楼层(共2层)暂无数据  -  昆山', '85万', '单价18089元/平米')
('', '绿地长岛 2室1厅 88万', '绿地长岛  | 2室1厅 | 68平米 | 南 | 其他', '低楼层(共15层)暂无数据  -  启东', '88万', '单价12942元/平米')
('', '可逸兰亭 3室2厅 190万', '可逸兰亭  | 3室2厅 | 103.69平米 | 南 | 其他', '低楼层(共11层)暂无数据  -  昆山', '190万', '单价18324元/平米')
('', '宏图国际公寓 3室2厅 230万', '宏图国际公寓  | 3室2厅 | 139平米 | 南 | 其他', '中楼层(共27层)2008年建暂无数据  -  昆山', '230万', '单价16547元/平米')
('', '绿地长岛 2室1厅 96万', '绿地长岛  | 2室1厅 | 73.91平米 | 南 | 其他', '中楼层(共17层)暂无数据  -  启东', '96万', '单价12989元/平米')
('', '绿地长岛 3室2厅 230万', '绿地长岛  | 3室2厅 | 134平米 | 南 | 其他', '低楼层(共19层)板楼  -  启东', '230万', '单价17165元/平米')
('', '绿地长岛 3室2厅 200万', '绿地长岛  | 3室2厅 | 134平米 | 南 | 其他', '低楼层(共6层)板楼  -  启东', '200万', '单价14926元/平米')
('', '绿地卡米小城 2室2厅 150万', '绿地卡米小城  | 2室2厅 | 87.93平米 | 南 | 其他', '中楼层(共38层)暂无数据  -  昆山', '150万', '单价17060元/平米')
('', '上海崇明岛上+精装修+70年产权住宅+带电梯洋房', '绿地长岛  | 2室2厅 | 98平米 | 南 | 精装', '中楼层(共5层)暂无数据  -  启东', '120万', '单价12245元/平米')
('', '业主急售+70年产权+精装修现房+一线江景房朝南的洋房', '绿地长岛  | 2室2厅 | 72.59平米 | 南 | 其他', '低楼层(共17层)暂无数据  -  启东', '85万', '单价11710元/平米')
('', '世茂东壹号 2室1厅 110万', '世茂东壹号  | 2室1厅 | 72.67平米 | 暂无数据 | 简装 | 有电梯', '低楼层(共18层)暂无数据  -  昆山', '110万', '单价15137元/平米')
('', '保利·西塘越，三室两厅两卫，配套齐全。', '保利·西塘越  | 3室2厅 | 129.07平米 | 南 | 精装', '中楼层(共8层)暂无数据  -  嘉兴', '190万', '单价14721元/平米')
('', '70年产权+精装修交付+一线江景房朝南的洋房+看房方便', '绿地长岛  | 2室1厅 | 70.67平米 | 南 | 精装', '中楼层(共14层)暂无数据  -  启东', '95万', '单价13443元/平米')
('', '实际使用面积200平三层别墅+精装修现房+70年产权', '绿地长岛  | 4室2厅 | 123平米 | 南 | 其他', '低楼层(共4层)暂无数据  -  启东', '295万', '单价23984元/平米')
('', '绿地长岛 3室2厅 135万', '绿地长岛  | 3室2厅 | 98.82平米 | 南 | 精装', '低楼层(共2层)暂无数据  -  启东', '135万', '单价13662元/平米')
('', '鑫苑国际城市花园 2室2厅 180万', '鑫苑国际城市花园  | 2室2厅 | 89.6平米 | 西北 | 精装 | 有电梯', '低楼层(共18层)2012年建暂无数据  -  昆山', '180万', '单价20090元/平米')
('', '鑫苑国际城市花园 2室2厅 190万', '鑫苑国际城市花园  | 2室2厅 | 81.85平米 | 暂无数据 | 其他', '中楼层(共33层)暂无数据  -  昆山', '190万', '单价23214元/平米')
('', '花桥国际华城 3室2厅 200万', '花桥国际华城  | 3室2厅 | 114.89平米 | 南 | 毛坯', '高楼层(共4层)暂无数据  -  昆山', '200万', '单价17408元/平米')
('', '棕榈湾花园(昆山) 2室1厅 140万', '棕榈湾花园(昆山)  | 2室1厅 | 78平米 | 暂无数据 | 其他', '高楼层(共21层)板楼  -  昆山', '140万', '单价17949元/平米')
('', '恒大海上威尼斯 3室2厅 123万', '恒大海上威尼斯  | 3室2厅 | 140平米 | 南 | 精装', '低楼层(共11层)板楼  -  太仓', '123万', '单价8786元/平米')
('', '自由派公寓 1室1厅 28万', '自由派公寓  | 1室1厅 | 59.67平米 | 南 | 精装', '低楼层(共12层)暂无数据  -  嘉兴', '28万', '单价4693元/平米')
('', '常发香城湾 3室2厅 185万', '常发香城湾  | 3室2厅 | 94.69平米 | 暂无数据 | 毛坯', '低楼层(共7层)暂无数据  -  昆山', '185万', '单价19538元/平米')
('', '花桥裕花园 2室1厅 126万', '花桥裕花园  | 2室1厅 | 67平米 | 暂无数据 | 其他', '高楼层(共20层)暂无数据  -  昆山', '126万', '单价18806元/平米')
('', '千灯裕花园 2室2厅 130万', '千灯裕花园  | 2室2厅 | 115.89平米 | 暂无数据 | 其他', '高楼层(共20层)板楼  -  昆山', '130万', '单价11218元/平米')
('', '海上普罗旺斯位于崇明岛的中北部毗领规划中北湖水景区', '海上普罗旺斯  | 4室3厅 | 183.84平米 | 暂无数据 | 其他', '高楼层(共6层)暂无数据  -  海门', '140万', '单价7616元/平米')
('', '田园风光小区 6室3厅 198.9万', '田园风光小区  | 6室3厅 | 253.3平米 | 暂无数据 | 其他', '低楼层(共3层)暂无数据  -  海门', '198.9万', '单价7853元/平米')
('', '70年产权住宅+二实小+蒙山zhong学+诚意急售', '棕榈湾花园(昆山)  | 2室2厅 | 78.34平米 | 暂无数据 | 其他', '低楼层(共21层)板楼  -  昆山', '145万', '单价18510元/平米')
('', '中城花园虹梅苑 3室2厅 180万', '中城花园虹梅苑  | 3室2厅 | 123平米 | 南 | 毛坯', '高楼层(共4层)暂无数据  -  昆山', '180万', '单价14635元/平米')
('', '江南水郡 5室3厅 350万', '江南水郡  | 5室3厅 | 232.69平米 | 暂无数据 | 其他', '低楼层(共1层)暂无数据  -  昆山', '350万', '单价15042元/平米')
('', '湖山樾 4室3厅 450万', '湖山樾  | 4室3厅 | 256.17平米 | 南 | 毛坯', '低楼层(共1层)暂无数据  -  昆山', '450万', '单价17567元/平米')
('', '中城花园虹梅苑 3室2厅 210万', '中城花园虹梅苑  | 3室2厅 | 111.3平米 | 南 | 精装', '高楼层(共8层)暂无数据  -  昆山', '210万', '单价18868元/平米')
('', '宏图国际花苑 1室1厅 72万', '宏图国际花苑  | 1室1厅 | 54.99平米 | 暂无数据 | 毛坯', '低楼层(共28层)暂无数据  -  昆山', '72万', '单价13094元/平米')
