('https://image1.ljcdn.com/110000-inspection/3b2ab62b-334a-46c2-8585-92e1db87e51c.jpg.296x216.jpg', '东城区 龙潭公园 左安漪园小区 三室两卫 满五唯一', '左安漪园 3室2厅', '低楼层(共15层)左安门', '1050万', '单价84726元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload5db4d9b5-67a5-4f50-9e6f-5a67399a2497.jpg.296x216.jpg', '交东小区 南北三居室 户型方正 无浪费面积', '交道口东大街 3室1厅', '底层(共12层)交道口', '990万', '单价106189元/平米')
('https://image1.ljcdn.com/110000-inspection/test-8e5915fa-7d87-48b3-a74e-9c4f36050600.png.296x216.jpg', '地铁7号线站旁 广渠门内大街南北三居室 满五年 精装修', '广渠门内大街 3室0厅', '中楼层(共12层)广渠门', '625万', '单价94540元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload54a97343-c3d7-4197-afae-dfe8ff227a6c.jpg.296x216.jpg', '万国城一期大两居，户型方正可改三居， 诚意出售', '万国城MOMA 2室1厅', '中楼层(共25层)东直门', '1480万', '单价116252元/平米')
('https://image1.ljcdn.com/110000-inspection/e9bf6f3b-6fd5-4c61-ac00-8050e37efdbb.jpg.296x216.jpg', '东城区 东二环内 南北两居室 低总价 户型方正', '东直门内大街 2室1厅', '低楼层(共12层)东直门', '680万', '单价106902元/平米')
('https://image1.ljcdn.com/110000-inspection/test-201bc42b-fd3f-4efd-bb23-3033cafb3c83.png.296x216.jpg', '新景家园全南南向+高楼层满五年+视野采光好', '新景家园西区 1室1厅', '顶层(共17层)崇文门', '584万', '单价99898元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploada1d3abda-8506-4748-b0f9-a9553d232056.jpg.296x216.jpg', '北二环外，东西通透，满5年 ，家庭名下就这一套住房', '小黄庄一区 3室1厅', '低楼层(共21层)安贞', '730万', '单价85792元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload36f0b8bd-b42c-40f3-bd2b-1967fda8ac0d.jpg.296x216.jpg', '满五年唯一 南北通透的三居室 和平里九区一层带小院', '和平里九区 3室1厅', '底层(共6层)和平里', '690万', '单价102694元/平米')
('https://image1.ljcdn.com/110000-inspection/test-648ecbdb-652e-439c-849d-a4f3d0777f73.png.296x216.jpg', '新出低楼层 南北两居 业主诚心出售 税费少 无抵押', '东花市北里中区 2室2厅', '低楼层(共6层)东花市', '920万', '单价93611元/平米')
('https://image1.ljcdn.com/110000-inspection/1bc544d4-c894-465f-8cb2-105fdf590080.jpg.296x216.jpg', '金宝街南北通透四居室户型方正两梯四户', '金宝街 4室1厅', '低楼层(共17层)朝阳门内', '3969万', '单价125761元/平米')
('https://image1.ljcdn.com/110000-inspection/8f1c2f97-ab3b-491f-8a9e-a436ce4de2dd.jpg.296x216.jpg', '东城区 二环里 南北通透满五年 两居', '藏经馆胡同15号院 2室1厅', '顶层(共5层)东直门', '535万', '单价113084元/平米')
('https://image1.ljcdn.com/110000-inspection/80006a76-9ac6-4df9-96bb-043671f20bc8.jpg.296x216.jpg', '东城区 龙潭湖公园 东南向全明三居两卫 采光充足', '左安浦园 3室1厅', '高楼层(共16层)左安门', '910万', '单价71648元/平米')
('https://image1.ljcdn.com/110000-inspection/529a619b-ac14-44f3-bf0e-354bdd039623.jpg.296x216.jpg', '东城区2003楼盘 电梯直达 全明格局 户型方正 婚房装修', '仓夹道 3室1厅', '中楼层(共23层)东直门', '960万', '单价108536元/平米')
('https://image1.ljcdn.com/110000-inspection/99fbcada-ff46-4776-9256-faec76ae46e0.jpg.296x216.jpg', '南北大三居带大客厅，花园小区，楼龄新，拎包入住', '民旺园 3室1厅', '高楼层(共6层)和平里', '910万', '单价104024元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload4c934ceb-7ff5-4e91-97c9-60d6dee6deec.jpg.296x216.jpg', '中直机关公房 满五唯一 电梯房', '安德路乙61号院 2室1厅', '低楼层(共14层)安定门', '580万', '单价99112元/平米')
('https://image1.ljcdn.com/110000-inspection/2e779286-104a-4301-bb8f-cd31221ff74b.jpg.296x216.jpg', '东花市北里西区  西向两居 户型方正 采光好！', '东花市北里西区 2室1厅', '顶层(共6层)东花市', '560万', '单价85198元/平米')
('https://image1.ljcdn.com/110000-inspection/868b1870-62a1-43b6-810e-1683ae3a2a5b.jpg.296x216.jpg', '安定门 2012年电梯房 正规三居 满五年 精装修', '上龙西里 3室1厅', '中楼层(共11层)安定门', '970万', '单价94404元/平米')
