('https://image1.ljcdn.com/370200-inspection/9fb7dbc6-5b36-4d69-9dc0-e3dd8f728d30.jpg.296x216.jpg', '新岭花园新出中层精装南北卧南厅套二，位置好无网点', '新岭花园二期  | 2室1厅 | 90.56平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2004年建板楼  -  错埠岭', '290万', '单价32023元/平米')
('https://image1.ljcdn.com/370200-inspection/97b0adf7-b93b-4cbe-84cb-242fa55fe031.jpg.296x216.jpg', '海信缤纷都市 精装修大套三 楼层采光好 多层公摊小', '海信缤纷都市  | 3室2厅 | 105.64平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2006年建板楼  -  新都心', '315万', '单价29819元/平米')
('https://image1.ljcdn.com/370200-inspection/e6f1d237-b52a-4378-998f-21df5a113a85.jpg.296x216.jpg', '里院里精装大套四南北通透品质小区人车分流封闭小区', '保利里院里二期  | 4室2厅 | 140.33平米 | 南 | 其他 | 有电梯', '中楼层(共8层)2013年建板楼  -  海云庵', '482万', '单价34348元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload0017a5ad-d1bc-49b2-8382-08c0818f0e9d.jpg.296x216.jpg', '琴岛山庄 楼层好  采光好  封闭小区', '琴岛山庄  | 2室2厅 | 106.4平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2000年建板楼  -  啤酒街', '480万', '单价45113元/平米')
('https://image1.ljcdn.com/370200-inspection/518449d6-8f0c-4c68-a34a-8b505b0090b3.jpg.296x216.jpg', '新都心，凯德茂，低总价套三，临地铁，一楼带院', '福岭嘉苑E区  | 3室1厅 | 99.91平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)2003年建板楼  -  合肥路佳世客', '335万', '单价33531元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload88f05c2d-0188-4cda-8895-a5fbe38677eb.jpg.296x216.jpg', '顶加阁，三居室明客厅，M3错埠岭站，位置安静！', '东泰花园  | 5室3厅 | 123.6平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1999年建板楼  -  错埠岭', '410万', '单价33172元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadb99bc8f1-8f1e-4ddf-9a38-8e7f8bfc3899.jpg.296x216.jpg', '北岭雍翠华苑 南北卧西明厅 全明户型 满五唯一 商品房', '雍翠华苑  | 2室1厅 | 88.2平米 | 南 北 | 其他 | 有电梯', '中楼层(共17层)2010年建塔楼  -  北岭', '245万', '单价27778元/平米')
('https://image1.ljcdn.com/370200-inspection/6cb29118-2c6b-498e-a9e7-71e31417c8b9.JPG.296x216.jpg', '市南湛山 高楼层 市南区实验 满五年唯一 随时看房', '延安三路 市南西  | 3室1厅 | 85.37平米 | 南 西 | 简装', '高楼层(共7层)1996年建板楼  -  镇江路', '365万', '单价42756元/平米')
('https://image1.ljcdn.com/370200-inspection/405803c4-a67a-4de3-a4fc-5e0fa1e57cb1.jpg.296x216.jpg', '13年新小区 青建品质 单价超低 业主诚意出售 看房方便', '青建依山半岛  | 2室1厅 | 86.94平米 | 南 | 其他 | 有电梯', '高楼层(共20层)2012年建板楼  -  合肥路佳世客', '240万', '单价27606元/平米')
('https://image1.ljcdn.com/370200-inspection/0cde913d-a8a2-4e3e-8ace-f60e59991f4f.jpg.296x216.jpg', '此房满五年唯一 套二厅 南北通透 采光充足 非顶楼', '东莞路  | 2室1厅 | 59.09平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1992年建板楼  -  错埠岭', '150万', '单价25386元/平米')
('https://image1.ljcdn.com/370200-inspection/b1bfb4b8-9c79-4f39-b6b7-8cfd5d18f22b.jpg.296x216.jpg', '夏津路 套二带厅  简单装修 房龄新 看房提前预约', '夏津路  | 2室1厅 | 54.98平米 | 西南 | 简装', '高楼层(共7层)1997年建板楼  -  大港小港', '132万', '单价24009元/平米')
('https://image1.ljcdn.com/370200-inspection/test-ad76c1e7-93f6-47db-9478-d6df65f9b2c0.png.296x216.jpg', '新都心 重庆南路 成泰小区 套二 南北卧 中间楼层', '成泰小区  | 2室1厅 | 58.97平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2000年建板楼  -  北岭', '156万', '单价26455元/平米')
('https://image1.ljcdn.com/370200-inspection/f09e4b95-11d3-4cd2-8e5c-734afd403c56.jpg.296x216.jpg', '错埠岭四小区经典南北卧户型房子是毛坯房可以随意装修', '佳木斯路  | 2室0厅 | 50.18平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)1994年建板楼  -  错埠岭', '142万', '单价28299元/平米')
('https://image1.ljcdn.com/370200-inspection/07032a0a-84d8-4add-a9ba-3c0efae2f663.jpg.296x216.jpg', '四方实验小区 顶楼送阁楼 满五年唯一单价低 随时签约', '实验小区  | 2室1厅 | 57.26平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1993年建板楼  -  四方实验小区', '155万', '单价27070元/平米')
('https://image1.ljcdn.com/370200-inspection/69503d55-366f-4d6c-b8cd-0cceafeec1fb.jpg.296x216.jpg', '鼎城107套二，精装，满5年唯一住房，户型好，诚售！', '鼎城  | 2室2厅 | 107.2平米 | 南 | 精装 | 有电梯', '高楼层(共27层)2007年建塔楼  -  福州北路', '340万', '单价31717元/平米')
('https://image1.ljcdn.com/370200-inspection/cdda4c5e-3840-4083-aaf2-1187785745e6.jpg.296x216.jpg', '13年多层顶加阁 省双税 位置安静 利用率高 业主诚售', '新海园品阁  | 2室2厅 | 87.2平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2011年建板楼  -  合肥路佳世客', '385万', '单价44152元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload14159df2-f2eb-4608-bfa7-ebf4507fa982.jpg.296x216.jpg', '新都心 鸿仕雅居 双南卧东明厅三居室 居家装修 有车位', '鸿仕雅居  | 3室2厅 | 129.35平米 | 东 南 北 | 精装 | 有电梯', '低楼层(共20层)2010年建板楼  -  新都心', '420万', '单价32471元/平米')
('https://image1.ljcdn.com/370200-inspection/21652d25-9053-41d5-84cc-ad82f8df7568.jpg.296x216.jpg', '淮阳路 亚联公寓 南北卧 中间楼层 97年 有钥匙随时看', '淮阳路  | 2室1厅 | 63.8平米 | 南 北 | 其他', '低楼层(共7层)1997年建板楼  -  水清沟', '140万', '单价21944元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload2520016d-7448-47f8-a8ba-c3ef68a1b3d3.jpg.296x216.jpg', '良辰美景北区 精装全明通透三居室 满五年唯一 高楼层', '良辰美景北区  | 3室1厅 | 145.46平米 | 南 北 | 其他 | 有电梯', '高楼层(共34层)2008年建板塔结合  -  中央CBD', '430万', '单价29562元/平米')
('https://image1.ljcdn.com/370200-inspection/test-aabfeb0f-6701-4d00-81fd-f15a3bd0ecb1.png.296x216.jpg', '鲁岳梦境江南 精装南北套二 户型方正好楼层 业主诚售', '鲁岳梦境江南  | 2室2厅 | 94.77平米 | 南 北 | 精装 | 有电梯', '高楼层(共15层)2010年建板楼  -  河西', '245万', '单价25853元/平米')
('https://image1.ljcdn.com/370200-inspection/3f687c7c-1d9d-4705-9d26-5706a2df7d3b.jpg.296x216.jpg', '浮山后六小区 小户型阁楼,业主诚意出售', '浮山后六小区  | 2室1厅 | 34.54平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2000年建板楼  -  同安路', '96万', '单价27794元/平米')
('https://image1.ljcdn.com/370200-inspection/4123766f-f678-41c8-9af4-a54ab2393e12.jpg.296x216.jpg', '新海园品阁 多层套二  顶加阁  南北通透    诚心出售', '新海园品阁  | 6室2厅 | 87.49平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2011年建板楼  -  合肥路佳世客', '375万', '单价42863元/平米')
('https://image1.ljcdn.com/370200-inspection/76b66609-07a1-41af-a1c1-b1fd3f3133fd.jpg.296x216.jpg', '福安小区 CBD商圈 临M3地铁站 精装修业主诚售看房方便', '福安小区  | 3室2厅 | 124.35平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2008年建塔楼  -  福安', '295万', '单价23724元/平米')
('https://image1.ljcdn.com/370200-inspection/83aca4a6-7bdc-4cbb-91dc-2aaaff490c69.jpg.296x216.jpg', '满五唯一省税，交通便利，接受贷款，设施配套齐全', '商城路  | 2室1厅 | 66.56平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1995年建板楼  -  闫家山', '172万', '单价25842元/平米')
('https://image1.ljcdn.com/370200-inspection/aa34ca29-3b9d-4cfc-afb5-2b9132a9185a.jpg.296x216.jpg', '大名路，中楼层套二厅，低楼层，业主诚心出售', '台东大名路  | 2室0厅 | 46.91平米 | 南 北 | 其他', '低楼层(共8层)1989年建板楼  -  台东', '115万', '单价24516元/平米')
('https://image1.ljcdn.com/370200-inspection/e864cb7b-2724-41c6-978a-9d5fcec34820.jpg.296x216.jpg', '满五唯一好房 多伦多高楼层精装套二 业主换房着急卖', '万科城多伦多街区  | 2室1厅 | 85.31平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2012年建板楼  -  新都心', '275万', '单价32236元/平米')
('https://image1.ljcdn.com/370200-inspection/41e61358-8b9c-45ca-b6e0-072a79015a25.jpg.296x216.jpg', '紫荆苑 顶加阁 利用率高 急售', '紫荆苑  | 2室1厅 | 88.85平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  大沙路', '246万', '单价27688元/平米')
('https://image1.ljcdn.com/370200-inspection/c26aa899-2353-43f8-81d4-1f9a544a41b5.jpg.296x216.jpg', '幸福家园C区 中间楼层 双南卧双厅精装好房', '幸福家园  | 2室2厅 | 96.77平米 | 南 | 精装 | 无电梯', '中楼层(共7层)2005年建板楼  -  闫家山', '253万', '单价26145元/平米')
('https://image1.ljcdn.com/370200-inspection/b8526348-6f2a-4744-8c31-367685f68c5e.jpg.296x216.jpg', '芙蓉花园  套二顶楼复式 诚心出售', '芙蓉花园  | 4室2厅 | 75.15平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  福安', '258万', '单价34332元/平米')
('https://image1.ljcdn.com/370200-inspection/d2d8a111-4511-49ea-9621-6f098088765c.jpg.296x216.jpg', '新园小区  精装套二双厅 南北通透 采光好 带大储藏间', '新园小区  | 2室2厅 | 66.27平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)板楼  -  闫家山', '169万', '单价25502元/平米')
('https://image1.ljcdn.com/370200-inspection/65930736-4a7c-477b-a09a-7f02a440b67a.jpg.296x216.jpg', '此房满五年 ，网上四楼，双南南卧北厅户型，南北通透', '福北小区  | 2室1厅 | 74平米 | 南 西北 | 简装 | 无电梯', '中楼层(共8层)1997年建板楼  -  福州北路', '210万', '单价28379元/平米')
('https://image1.ljcdn.com/370200-inspection/69a432ad-1f71-4adc-b8d9-4b253ab7092f.jpg.296x216.jpg', '三鸣小区 双南向套二  南北通透 采光无遮挡 地铁房', '三鸣小区  | 2室1厅 | 78.11平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)2000年建板楼  -  中央CBD', '255万', '单价32647元/平米')
('https://image1.ljcdn.com/370200-inspection/ac91a0b2-85c9-416e-bc18-8c44864aab63.jpg.296x216.jpg', '北仲路 刚需套二可改套二厅，总价低全明户型 业主诚售', '北仲路  | 2室0厅 | 48.49平米 | 南 | 简装', '高楼层(共6层)1998年建板楼  -  北仲', '118万', '单价24335元/平米')
('https://image1.ljcdn.com/370200-inspection/0ab51027-15e8-41c8-9b39-9c0c4422dbfa.jpg.296x216.jpg', '业主诚心出售，看房方便，南北通透，户型方正', '联城海岸锦城  | 3室2厅 | 100.03平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2013年建板楼  -  海云庵', '275万', '单价27492元/平米')
('https://image1.ljcdn.com/370200-inspection/2bb79304-8409-42e5-ad38-97d84924cf52.jpg.296x216.jpg', '国棉五厂三宿舍 双南卧 中间楼层', '四流南路187号  | 2室0厅 | 45.5平米 | 南 | 简装', '中楼层(共5层)1996年建板楼  -  闫家山', '100万', '单价21979元/平米')
('https://image1.ljcdn.com/370200-inspection/ea915d8b-b62b-4f73-9840-2b72088fe09e.jpg.296x216.jpg', '满五唯一，楼层低，业主诚心出售', '辽源路  | 1室1厅 | 52.35平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1985年建板楼  -  错埠岭', '160万', '单价30564元/平米')
('https://image1.ljcdn.com/370200-inspection/c2e6d513-05d7-4f88-b1cf-f63f9c82bc9c.jpg.296x216.jpg', '新岭花园二期 3室1厅 299万', '新岭花园二期  | 3室1厅 | 89.27平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2004年建板楼  -  错埠岭', '299万', '单价33494元/平米')
('https://image1.ljcdn.com/370200-inspection/69430fea-6bad-45e3-bda2-7815de83d490.jpg.296x216.jpg', '七六新村 建成年代1999年 南北卧中间厅户型 低楼层', '七六新村  | 2室1厅 | 78平米 | 南 | 简装 | 无电梯', '低楼层(共7层)板楼  -  闫家山', '190万', '单价24359元/平米')
('https://image1.ljcdn.com/370200-inspection/test-aebee9ae-6508-4434-8501-3ac482df5362.png.296x216.jpg', '错埠岭 南北通透大一室 业主诚心出售 看房方便', '东莞路  | 1室1厅 | 55.15平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1991年建板楼  -  错埠岭', '130万', '单价23573元/平米')
('https://image1.ljcdn.com/370200-inspection/65d31c72-54d8-4c33-806d-e911307fe0e9.jpg.296x216.jpg', '精装修 正规套二阁楼 业主换房出售 自住保护好', '浮山后六小区  | 2室1厅 | 44.85平米 | 南 | 精装 | 无电梯', '高楼层(共7层)2000年建板楼  -  同安路', '130万', '单价28986元/平米')
('https://image1.ljcdn.com/370200-inspection/748132ac-1ce1-4577-9605-43b0170a93bf.jpg.296x216.jpg', '万科城 毛坯现房  双南卧南厅 全明 随时看 M3号线', '万科城纽约街区  | 2室2厅 | 83.01平米 | 南 西 | 其他 | 有电梯', '高楼层(共22层)2011年建板楼  -  新都心', '280万', '单价33731元/平米')
('https://image1.ljcdn.com/370200-inspection/f1f1901a-f248-466e-b0e7-43b65832f3fb.jpg.296x216.jpg', 'CBD延吉路商务区封闭社区养老套二厅南北通透', '延吉路（中央商务区）  | 2室1厅 | 68.88平米 | 南 北 | 精装', '低楼层(共6层)1998年建板楼  -  北仲', '195万', '单价28311元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload115dc93e-c0ac-43d3-8350-c4baf6238481.jpg.296x216.jpg', '伊春路  错埠岭  M3地铁口   双南卧室 万科蓝山公园', '伊春路50号  | 2室0厅 | 48.24平米 | 南 北 | 简装', '高楼层(共6层)1991年建板楼  -  错埠岭', '125万', '单价25913元/平米')
('https://image1.ljcdn.com/370200-inspection/dd3ded2f-a70e-4781-8922-3df83a4abc30.jpg.296x216.jpg', '海信纯多层封闭社区  中间楼层 2年前精装修 拎包入住', '万安一路  | 2室1厅 | 76.53平米 | 南 | 其他', '高楼层(共6层)板楼  -  湖岛', '198万', '单价25873元/平米')
('https://image1.ljcdn.com/370200-inspection/c22d98d7-7c0d-4462-9c76-54c203a9a089.jpg.296x216.jpg', '阳光山色 一楼带院 精装好户型 楼间距大 采光无影响', '阳光山色  | 2室1厅 | 101.25平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)2006年建板楼  -  合肥路佳世客', '366万', '单价36149元/平米')
('https://image1.ljcdn.com/370200-inspection/4540001f-4754-4514-8b5c-ec617c32e803.jpg.296x216.jpg', '无遮挡，中间楼层，户型方正。。', '实验小区  | 1室1厅 | 49.64平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1993年建板楼  -  四方实验小区', '135万', '单价27196元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadf2b5a070-1a47-40d1-af82-d1a4bc20854a.jpg.296x216.jpg', '新都心 万科城多伦多街区精装套三 业主换房 高楼层', '万科城多伦多街区  | 3室2厅 | 87.67平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2014年建板楼  -  新都心', '335万', '单价38212元/平米')
('https://image1.ljcdn.com/370200-inspection/46e17c27-a8c8-4b6b-9381-e3501a53fac0.jpg.296x216.jpg', '浮山后四小区 新上套三 明户型 通透采光好 诚心出售。', '浮山后四小区  | 3室1厅 | 89.76平米 | 东 南 北 | 其他 | 无电梯', '中楼层(共7层)2003年建板楼  -  同安路', '328万', '单价36542元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload700f218a-5b30-4288-8479-d8901b6787fb.jpg.296x216.jpg', '新上，看湖套二，出门口M4号线，浅色调装修，保护好', '静湖琅园  | 2室2厅 | 104.84平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2007年建板楼  -  同安路', '350万', '单价33385元/平米')
('https://image1.ljcdn.com/370200-inspection/d34637b3-5bc1-4bf4-9240-6ef2a06108a7.jpg.296x216.jpg', '水清沟，开平路套三，半封闭式小区，环境好', '国棉四厂二宿舍  | 3室1厅 | 74.83平米 | 南 | 其他', '高楼层(共5层)1987年建板楼  -  大沙路', '165万', '单价22050元/平米')
('https://image1.ljcdn.com/370200-inspection/1074ed7b-86e7-4a0c-afcc-35ea11d34857.jpg.296x216.jpg', '南北卧室 东明厅 不临街 不靠路  全明户型', '实验小区  | 2室1厅 | 57.53平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1994年建板楼  -  四方实验小区', '170万', '单价29550元/平米')
('https://image1.ljcdn.com/370200-inspection/0fe9d63e-bedb-4c41-90d8-57471ff2258d.jpg.296x216.jpg', '恒苑小区，双南一北卧东明厅，户型方正南北通透视野好', '恒苑小区  | 3室2厅 | 145.97平米 | 南 北 | 简装 | 有电梯', '中楼层(共19层)2006年建板楼  -  福州北路', '380万', '单价26033元/平米')
('https://image1.ljcdn.com/370200-inspection/d5a2e4b3-2c37-49e9-bb72-17d6950600a6.jpg.296x216.jpg', '福安小区 套二厅 双南卧 东明厅 户型方正 采光好', '福安小区  | 2室1厅 | 77.14平米 | 南 | 简装 | 有电梯', '高楼层(共32层)2008年建板楼  -  福安', '200万', '单价25927元/平米')
('https://image1.ljcdn.com/370200-inspection/99f9c6ad-d7ad-4b98-97ac-11d7df4eb3c4.jpg.296x216.jpg', '南北通透，楼层好采光好，配套齐全', '西仲花园  | 2室1厅 | 67.17平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2002年建板楼  -  北仲', '190万', '单价28287元/平米')
('https://image1.ljcdn.com/370200-inspection/98509a1c-6ffe-43d6-a7b3-576642870c07.jpg.296x216.jpg', '桐安雅居 封闭小区 套三厅 榉林公园', '桐安雅居  | 3室2厅 | 124.55平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2004年建板楼  -  榉林公园', '622万', '单价49940元/平米')
('https://image1.ljcdn.com/370200-inspection/e69ce96c-3fea-4fbf-9f36-aab916e95418.jpg.296x216.jpg', '新上荣华小区 南北卧中间厅格局 南北通透 没浪费 诚售', '荣华小区  | 2室1厅 | 57.4平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1999年建板楼  -  台东', '145万', '单价25262元/平米')
('https://image1.ljcdn.com/370200-inspection/399e4498-7609-4492-87c0-855943d11387.jpg.296x216.jpg', '此房满五唯一省税，南北通透格局。', '海逸景园  | 3室1厅 | 123.47平米 | 南 北 | 其他', '低楼层(共33层)2009年建板楼  -  大港小港', '350万', '单价28347元/平米')
('https://image1.ljcdn.com/370200-inspection/24f46cc2-b09b-46e6-870b-e764a619a45d.JPG.296x216.jpg', '龙潭路  低楼层  户型好 满五年唯一  生活便利', '龙潭路6-30（双号）  | 2室1厅 | 70.15平米 | 南 | 其他 | 无电梯', '低楼层(共7层)1997年建板楼  -  榉林公园', '215万', '单价30649元/平米')
('https://image1.ljcdn.com/370200-inspection/2aacbd6c-2a13-4d8e-88e0-93aad90392b1.jpg.296x216.jpg', '万科金色城品二期 精装大套二 全明通透 满五唯一诚售', '万科金色城品  | 2室2厅 | 85.64平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2011年建板楼  -  北岭', '260万', '单价30360元/平米')
('https://image1.ljcdn.com/370200-inspection/test-2315e2ba-4e8f-4bae-9cad-78b419a83a2f.png.296x216.jpg', '海泊桥 海泊人家 精装 二室二厅 南北通透明厅 带车位', '海泊人家  | 2室2厅 | 91.99平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2004年建板楼  -  海泊河', '310万', '单价33700元/平米')
('https://image1.ljcdn.com/370200-inspection/4bd1bb57-749b-483f-acda-8e09d7ab7f78.jpg.296x216.jpg', '错埠岭小区 温馨两居室 拎包住 中间楼层 通透户型', '错埠岭二路  | 2室0厅 | 49.96平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1993年建板楼  -  错埠岭', '140万', '单价28023元/平米')
('https://image1.ljcdn.com/370200-inspection/871bb92b-be9b-45f1-b86a-dc6a231ea570.jpg.296x216.jpg', '湖光山色 精装套二南北通透 采光无遮挡 诚心卖', '湖光山色  | 2室2厅 | 104.45平米 | 南 北 | 精装 | 有电梯', '低楼层(共12层)2006年建板楼  -  同安路', '370万', '单价35424元/平米')
('https://image1.ljcdn.com/370200-inspection/62daf792-e3f4-471e-9adb-41c0874def2d.JPG.296x216.jpg', '太清路 套二厅户型  户型方正，南北通透，看房方便', '太清路45号小区  | 2室1厅 | 82.12平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  榉林公园', '248万', '单价30200元/平米')
('https://image1.ljcdn.com/370200-inspection/a0396439-2001-42d8-a793-8ab29b70470e.jpg.296x216.jpg', '枕海山庄 3室1厅 420万', '枕海山庄  | 3室1厅 | 119.96平米 | 南 | 其他 | 有电梯', '高楼层(共22层)2009年建板楼  -  同安路', '420万', '单价35012元/平米')
('https://image1.ljcdn.com/370200-inspection/8438fa04-164c-4ec5-a8c5-41dab4c83740.jpg.296x216.jpg', '浮山后新上高层套二南北通透，省双税。', '浮山后一小区  | 2室1厅 | 95.84平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2005年建板楼  -  浮山后', '268万', '单价27964元/平米')
('https://image1.ljcdn.com/370200-inspection/ebec448d-7371-4230-898b-e4536c78a11f.jpg.296x216.jpg', '湖光山色 新登记精装套三 中间楼层位置好', '湖光山色  | 3室2厅 | 131.32平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2006年建板楼  -  同安路', '438万', '单价33354元/平米')
('https://image1.ljcdn.com/370200-inspection/8eb9f07d-e61d-4da1-864c-faeb27623ced.jpg.296x216.jpg', '错埠岭，南北通透套二厅，满五年唯一税少，诚卖随时看', '错埠岭一路  | 2室1厅 | 63.63平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1994年建板楼  -  错埠岭', '180万', '单价28289元/平米')
('https://image1.ljcdn.com/370200-inspection/6e8ce664-417d-4577-a669-1fbc18980993.jpg.296x216.jpg', '国棉五厂二宿舍 中间楼层 南北通透套二厅', '国棉五厂二宿舍  | 2室1厅 | 67平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  闫家山', '150万', '单价22389元/平米')
('https://image1.ljcdn.com/370200-inspection/820a3c23-7d4c-49dd-bdea-82a9d0aefce9.jpg.296x216.jpg', '浮山后小区三楼 装修好双南卧户型方正 出行便利 低税', '浮山后二小区  | 2室1厅 | 79.43平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1998年建板楼  -  浮山后', '256万', '单价32230元/平米')
('https://image1.ljcdn.com/370200-inspection/4084bda2-5d52-44d5-a3db-33c3c0a78ed8.jpg.296x216.jpg', '湖岛世家，精装套二厅，双南卧南厅，人车分流品牌地产', '海信湖岛世家  | 2室2厅 | 90.41平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2013年建板楼  -  湖岛', '255万', '单价28205元/平米')
('https://image1.ljcdn.com/370200-inspection/d31853d1-5765-4f74-a453-f4767fa78d51.jpg.296x216.jpg', '精装修 拎包住  南向 总价低  楼层高采光好', '黄金岁月  | 1室1厅 | 55.08平米 | 南 | 精装', '高楼层(共37层)2005年建塔楼  -  理工大学', '86万', '单价15614元/平米')
('https://image1.ljcdn.com/370200-inspection/b283508d-0c54-4028-a2d4-5525fd991961.jpg.296x216.jpg', '交通便利购物方便环境优美采光充足', '海信都市阳光  | 3室2厅 | 115平米 | 南 北 | 简装 | 有电梯', '低楼层(共30层)2009年建板塔结合  -  镇江路', '350万', '单价30435元/平米')
('https://image1.ljcdn.com/370200-inspection/f839e768-b7fc-4556-b963-e672ad263a84.jpg.296x216.jpg', '新都心 鸿仕雅居09年小区 70年产权套一 诚心出售', '鸿仕雅居  | 1室1厅 | 40.5平米 | 南 北 | 简装 | 有电梯', '低楼层(共21层)2010年建板楼  -  新都心', '142万', '单价35062元/平米')
('https://image1.ljcdn.com/370200-inspection/60f494c0-9853-433f-9d33-d76f1ea64ee9.jpg.296x216.jpg', '怡缘居小区  台东镇江北路农贸市场 2000年小区 顶加阁', '怡缘居小区  | 2室2厅 | 95.5平米 | 南 北 | 其他', '高楼层(共6层)2000年建板楼  -  台东', '275万', '单价28796元/平米')
('https://image1.ljcdn.com/370200-inspection/test-5199da66-d825-4872-8834-ecde1b7046db.png.296x216.jpg', '浮山后 精装套二 满五唯一  诚意出售', '浮山后四小区  | 2室2厅 | 72.04平米 | 南 | 精装 | 无电梯', '中楼层(共7层)2000年建板楼  -  同安路', '228万', '单价31650元/平米')
